,Region,544,549,556,563,570
0,Belgium,,20,28,40,59
1,Bulgaria,,28,24,21,18
2,Czechia,,15,17,20,24
3,Denmark,,3,4,5,8
4,Germany,,126,150,201,282
5,Estonia,,1,1,1,0
6,Ireland,,13,16,22,30
7,Greece,,105,194,365,687
8,Spain,,158,270,471,827
9,France,,195,359,702,1391
10,Croatia,,9,8,8,7
11,Italy,,135,209,346,581
12,Cyprus,,12,24,49,101
13,Latvia,,5,4,3,2
14,Lithuania,,4,2,2,1
15,Luxembourg,,1,2,3,3
16,Hungary,,6,4,3,2
17,Malta,,1,1,2,4
18,Netherlands,,35,107,NaN,NaN
19,Austria,,7,7,8,8
20,Poland,,39,29,23,18
21,Portugal,,69,89,113,144
22,Romania,,62,46,36,28
23,Slovenia,,2,1,1,1
24,Slovakia,,5,4,3,2
25,Finland,,5,7,8,11
26,Sweden,,5,4,3,3
27,United Kingdom,,394,564,805,1152
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,1,1,1,1
31,Switzerland,,32,44,63,90
