,Region,656,661,668,675,682
0,Belgium,,176,227,289,365
1,Bulgaria,,1172,1233,1255,1246
2,Czechia,,410,696,1180,2001
3,Denmark,,26,36,51,72
4,Germany,,1093,1520,2127,2981
5,Estonia,,94,111,130,152
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,474,669,970,1422
8,Spain,,144,148,160,169
9,France,,246,289,344,414
10,Croatia,,344,470,643,878
11,Italy,,344,421,521,643
12,Cyprus,,5,6,6,7
13,Latvia,,250,242,221,193
14,Lithuania,,257,260,257,251
15,Luxembourg,,4,4,5,6
16,Hungary,,713,1144,1832,2929
17,Malta,,3,5,6,9
18,Netherlands,,200,281,394,549
19,Austria,,193,294,453,701
20,Poland,,1131,1778,2788,4365
21,Portugal,,39,42,47,53
22,Romania,,2752,2293,1778,1288
23,Slovenia,,107,146,200,272
24,Slovakia,,252,351,488,677
25,Finland,,29,31,33,36
26,Sweden,,35,39,44,49
27,United Kingdom,,1160,1109,1014,881
28,Iceland,,1,1,1,1
29,Liechtenstein,,0,1,1,1
30,Norway,,27,36,49,69
31,Switzerland,,54,68,89,120
