,Region,796,801,808,815,822
0,Belgium,,NaN,NaN,NaN,NaN
1,Bulgaria,,124,108,97,87
2,Czechia,,169,162,161,161
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,598,554,468,302
5,Estonia,,35,25,18,13
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,342,353,351,327
8,Spain,,NaN,NaN,NaN,NaN
9,France,,NaN,NaN,NaN,NaN
10,Croatia,,76,75,77,79
11,Italy,,1089,1202,1307,1373
12,Cyprus,,21,26,34,45
13,Latvia,,52,38,27,19
14,Lithuania,,83,75,67,59
15,Luxembourg,,16,20,24,29
16,Hungary,,249,242,269,322
17,Malta,,9,12,16,22
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,271,260,235,193
20,Poland,,508,417,338,264
21,Portugal,,NaN,NaN,NaN,NaN
22,Romania,,186,170,170,177
23,Slovenia,,35,42,51,61
24,Slovakia,,134,111,99,89
25,Finland,,NaN,NaN,NaN,NaN
26,Sweden,,99,75,56,42
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,2,2,2,2
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
