,Region,551,556,563,570,577
0,Belgium,,16,19,24,30
1,Bulgaria,,26,25,25,26
2,Czechia,,16,19,22,26
3,Denmark,,2,3,5,7
4,Germany,,194,274,401,590
5,Estonia,,1,1,1,1
6,Ireland,,14,20,30,45
7,Greece,,90,129,182,252
8,Spain,,182,256,355,477
9,France,,275,668,1666,4190
10,Croatia,,11,12,13,14
11,Italy,,164,316,622,1231
12,Cyprus,,20,34,57,96
13,Latvia,,5,4,3,2
14,Lithuania,,4,4,4,4
15,Luxembourg,,2,2,3,4
16,Hungary,,5,4,4,3
17,Malta,,2,8,26,83
18,Netherlands,,28,33,36,36
19,Austria,,8,10,14,20
20,Poland,,30,27,25,23
21,Portugal,,84,95,106,117
22,Romania,,27,23,21,20
23,Slovenia,,1,1,1,1
24,Slovakia,,5,4,4,3
25,Finland,,6,8,10,13
26,Sweden,,5,4,4,4
27,United Kingdom,,490,494,454,382
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,1,1,1
31,Switzerland,,46,81,143,255
