,Region,467,472,479,486,493
0,Belgium,,250,227,211,195
1,Bulgaria,,469,356,267,200
2,Czechia,,310,248,200,161
3,Denmark,,17,17,18,18
4,Germany,,1654,1649,1544,1377
5,Estonia,,26,20,16,12
6,Ireland,,37,37,38,39
7,Greece,,449,403,353,305
8,Spain,,683,729,645,739
9,France,,1678,1394,1108,825
10,Croatia,,321,314,298,278
11,Italy,,1780,1611,1466,1328
12,Cyprus,,16,18,20,22
13,Latvia,,48,51,54,58
14,Lithuania,,108,119,129,140
15,Luxembourg,,9,8,8,8
16,Hungary,,912,652,452,306
17,Malta,,2,1,1,1
18,Netherlands,,124,118,109,99
19,Austria,,146,130,116,103
20,Poland,,2010,1389,900,554
21,Portugal,,20,20,19,18
22,Romania,,713,521,370,260
23,Slovenia,,47,42,37,32
24,Slovakia,,227,186,152,124
25,Finland,,10,8,6,5
26,Sweden,,124,117,108,99
27,United Kingdom,,110,107,108,109
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,19,16,13,11
31,Switzerland,,62,60,60,58
