,Region,572,577,584,591,598
0,Belgium,,27,29,31,34
1,Bulgaria,,151,282,530,998
2,Czechia,,11,11,11,11
3,Denmark,,6,7,7,8
4,Germany,,151,206,279,383
5,Estonia,,6,8,13,19
6,Ireland,,20,24,28,32
7,Greece,,147,160,175,192
8,Spain,,450,391,317,248
9,France,,408,464,479,467
10,Croatia,,17,22,28,35
11,Italy,,241,278,307,335
12,Cyprus,,18,16,13,10
13,Latvia,,4,5,5,6
14,Lithuania,,33,58,102,180
15,Luxembourg,,2,2,2,2
16,Hungary,,7,7,8,9
17,Malta,,6,14,35,86
18,Netherlands,,36,24,17,14
19,Austria,,14,20,27,38
20,Poland,,25,31,38,47
21,Portugal,,90,83,76,71
22,Romania,,48,72,114,181
23,Slovenia,,4,5,6,8
24,Slovakia,,5,6,7,8
25,Finland,,13,17,22,29
26,Sweden,,4,5,6,9
27,United Kingdom,,598,551,553,584
28,Iceland,,1,2,4,7
29,Liechtenstein,,0,0,0,0
30,Norway,,5,7,9,12
31,Switzerland,,31,45,67,101
