,Region,586,591,598,605,612
0,Belgium,,42,44,46,47
1,Bulgaria,,383,608,956,1499
2,Czechia,,12,12,12,12
3,Denmark,,11,12,12,12
4,Germany,,227,324,461,642
5,Estonia,,8,10,14,20
6,Ireland,,21,24,26,27
7,Greece,,227,234,239,243
8,Spain,,685,523,408,323
9,France,,627,580,523,447
10,Croatia,,31,43,58,79
11,Italy,,357,371,382,394
12,Cyprus,,15,12,9,7
13,Latvia,,8,10,13,16
14,Lithuania,,65,87,116,155
15,Luxembourg,,2,2,2,2
16,Hungary,,13,16,19,24
17,Malta,,8,20,46,109
18,Netherlands,,30,26,26,27
19,Austria,,20,27,37,49
20,Poland,,27,32,38,45
21,Portugal,,76,74,74,73
22,Romania,,165,267,431,695
23,Slovenia,,11,17,26,39
24,Slovakia,,5,6,8,10
25,Finland,,11,11,10,9
26,Sweden,,20,24,28,32
27,United Kingdom,,773,819,874,937
28,Iceland,,1,2,3,5
29,Liechtenstein,,0,0,0,0
30,Norway,,7,9,13,18
31,Switzerland,,33,40,49,60
