,Region,810,815,822,829,836
0,Belgium,,NaN,NaN,NaN,NaN
1,Bulgaria,,103,80,60,44
2,Czechia,,136,113,90,66
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1623,1392,1110,801
5,Estonia,,17,13,10,8
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,429,370,293,213
8,Spain,,NaN,NaN,NaN,NaN
9,France,,NaN,NaN,NaN,NaN
10,Croatia,,74,65,56,47
11,Italy,,1016,1009,952,881
12,Cyprus,,40,39,34,26
13,Latvia,,30,19,12,7
14,Lithuania,,52,40,29,21
15,Luxembourg,,11,11,10,10
16,Hungary,,202,203,205,202
17,Malta,,27,42,65,100
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,209,154,101,61
20,Poland,,213,126,62,25
21,Portugal,,NaN,NaN,NaN,NaN
22,Romania,,101,80,62,45
23,Slovenia,,31,29,25,20
24,Slovakia,,132,110,85,61
25,Finland,,NaN,NaN,NaN,NaN
26,Sweden,,113,93,77,64
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,1,0
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
