,Region,754,759,766,773,780
0,Belgium,,376,299,198,114
1,Bulgaria,,594,519,427,341
2,Czechia,,401,426,417,332
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1459,1690,1827,1871
5,Estonia,,58,62,62,58
6,Ireland,,0,0,0,0
7,Greece,,597,581,575,566
8,Spain,,NaN,NaN,NaN,NaN
9,France,,2073,1718,1216,758
10,Croatia,,308,258,203,152
11,Italy,,1894,1442,1022,700
12,Cyprus,,34,31,32,35
13,Latvia,,105,128,149,167
14,Lithuania,,144,152,149,137
15,Luxembourg,,10,8,6,4
16,Hungary,,602,544,453,351
17,Malta,,12,8,6,4
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,181,205,213,205
20,Poland,,1491,1348,1094,786
21,Portugal,,305,295,280,208
22,Romania,,1007,970,855,691
23,Slovenia,,118,104,82,54
24,Slovakia,,195,258,346,434
25,Finland,,109,117,127,153
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,5,6,6,7
29,Liechtenstein,,2,2,3,3
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
