,Region,642,647,654,661,668
0,Belgium,,129,178,255,371
1,Bulgaria,,1034,1394,1903,2607
2,Czechia,,105,170,277,452
3,Denmark,,18,23,30,41
4,Germany,,592,778,1059,1464
5,Estonia,,44,54,67,83
6,Ireland,,222,253,291,337
7,Greece,,279,326,392,476
8,Spain,,140,127,123,129
9,France,,159,165,182,206
10,Croatia,,161,200,253,322
11,Italy,,268,281,309,350
12,Cyprus,,4,5,5,5
13,Latvia,,180,250,348,483
14,Lithuania,,241,285,336,396
15,Luxembourg,,2,3,3,3
16,Hungary,,199,298,452,689
17,Malta,,3,4,7,10
18,Netherlands,,127,185,273,407
19,Austria,,93,111,136,168
20,Poland,,528,888,1509,2571
21,Portugal,,37,34,33,33
22,Romania,,3287,3662,3944,4186
23,Slovenia,,43,50,61,74
24,Slovakia,,123,169,233,322
25,Finland,,22,22,23,24
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,1041,1154,1290,1455
28,Iceland,,0,1,1,1
29,Liechtenstein,,0,0,0,0
30,Norway,,8,7,6,6
31,Switzerland,,24,22,21,21
