,Region,516,521,528,535,542
0,Belgium,,35,24,16,9
1,Bulgaria,,56,40,29,21
2,Czechia,,31,20,13,9
3,Denmark,,5,4,3,2
4,Germany,,362,230,138,77
5,Estonia,,3,2,1,1
6,Ireland,,40,37,34,30
7,Greece,,92,65,44,29
8,Spain,,168,159,149,139
9,France,,228,153,97,54
10,Croatia,,26,16,10,7
11,Italy,,206,145,102,71
12,Cyprus,,3,2,1,1
13,Latvia,,27,20,14,10
14,Lithuania,,17,11,6,4
15,Luxembourg,,1,1,0,0
16,Hungary,,29,18,12,7
17,Malta,,0,0,0,0
18,Netherlands,,13,9,6,4
19,Austria,,14,10,7,5
20,Poland,,148,84,49,29
21,Portugal,,21,27,36,47
22,Romania,,325,199,123,76
23,Slovenia,,8,6,4,3
24,Slovakia,,24,18,13,9
25,Finland,,4,3,3,2
26,Sweden,,14,8,5,3
27,United Kingdom,,107,149,205,280
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,2,2,1
31,Switzerland,,11,7,5,3
