,Region,684,689,696,703,710
0,Belgium,,379,421,454,477
1,Bulgaria,,637,535,460,399
2,Czechia,,846,868,849,795
3,Denmark,,95,115,131,142
4,Germany,,2387,2551,2632,2646
5,Estonia,,28,21,16,12
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,651,627,588,545
8,Spain,,285,412,591,834
9,France,,936,1450,2232,3414
10,Croatia,,447,418,381,347
11,Italy,,664,833,1041,1298
12,Cyprus,,10,14,19,26
13,Latvia,,104,83,68,57
14,Lithuania,,139,126,115,106
15,Luxembourg,,13,16,20,24
16,Hungary,,1364,1413,1409,1370
17,Malta,,5,7,10,13
18,Netherlands,,387,413,425,418
19,Austria,,396,352,282,201
20,Poland,,2956,3237,3458,3623
21,Portugal,,142,188,248,324
22,Romania,,543,337,214,138
23,Slovenia,,106,86,67,50
24,Slovakia,,592,636,671,701
25,Finland,,66,77,90,105
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,851,902,960,1011
28,Iceland,,1,1,1,1
29,Liechtenstein,,1,2,3,4
30,Norway,,72,92,118,151
31,Switzerland,,NaN,NaN,NaN,NaN
