,Region,446,451,458,465,472
0,Belgium,,297,282,259,221
1,Bulgaria,,817,750,656,557
2,Czechia,,672,500,364,264
3,Denmark,,14,15,15,16
4,Germany,,1580,1733,1835,1982
5,Estonia,,67,53,41,30
6,Ireland,,54,51,47,43
7,Greece,,562,607,654,704
8,Spain,,553,757,999,1239
9,France,,1957,1845,1679,1446
10,Croatia,,298,368,450,545
11,Italy,,2899,2472,2035,1633
12,Cyprus,,12,14,17,20
13,Latvia,,50,47,45,43
14,Lithuania,,81,95,111,130
15,Luxembourg,,17,17,18,18
16,Hungary,,1521,1251,954,676
17,Malta,,7,5,3,2
18,Netherlands,,154,155,151,146
19,Austria,,231,228,218,201
20,Poland,,3310,2949,2441,1877
21,Portugal,,38,38,40,41
22,Romania,,1029,967,881,788
23,Slovenia,,51,54,57,59
24,Slovakia,,430,338,264,205
25,Finland,,20,17,14,12
26,Sweden,,130,146,164,185
27,United Kingdom,,182,128,80,43
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,14,13,12,11
31,Switzerland,,99,103,106,108
