,Region,488,493,500,507,514
0,Belgium,,128,114,105,94
1,Bulgaria,,168,117,82,57
2,Czechia,,101,73,52,36
3,Denmark,,9,10,11,12
4,Germany,,1063,821,618,480
5,Estonia,,17,15,13,11
6,Ireland,,9,6,4,2
7,Greece,,344,326,311,294
8,Spain,,NaN,NaN,NaN,NaN
9,France,,454,296,182,105
10,Croatia,,146,102,67,43
11,Italy,,859,647,469,332
12,Cyprus,,7,5,3,2
13,Latvia,,60,58,55,51
14,Lithuania,,73,67,59,51
15,Luxembourg,,4,3,3,2
16,Hungary,,248,169,114,78
17,Malta,,1,0,0,0
18,Netherlands,,82,66,51,38
19,Austria,,60,45,32,22
20,Poland,,842,542,348,214
21,Portugal,,13,13,13,14
22,Romania,,293,202,140,95
23,Slovenia,,25,21,17,14
24,Slovakia,,86,66,50,38
25,Finland,,5,4,4,4
26,Sweden,,77,65,53,43
27,United Kingdom,,48,42,36,30
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,1,1,1
30,Norway,,7,7,7,6
31,Switzerland,,32,27,22,19
