,Region,509,514,521,528,535
0,Belgium,,52,40,29,21
1,Bulgaria,,63,43,30,21
2,Czechia,,42,28,19,13
3,Denmark,,6,5,4,4
4,Germany,,428,286,189,125
5,Estonia,,5,4,3,2
6,Ireland,,3,3,2,2
7,Greece,,132,103,77,57
8,Spain,,298,297,307,320
9,France,,284,197,135,88
10,Croatia,,31,20,13,8
11,Italy,,349,250,181,131
12,Cyprus,,4,3,2,1
13,Latvia,,32,24,18,13
14,Lithuania,,25,17,11,7
15,Luxembourg,,2,1,1,1
16,Hungary,,50,32,20,13
17,Malta,,0,0,0,0
18,Netherlands,,30,21,15,10
19,Austria,,18,13,10,7
20,Poland,,240,133,74,42
21,Portugal,,14,17,19,23
22,Romania,,701,436,267,164
23,Slovenia,,10,8,6,5
24,Slovakia,,34,25,19,14
25,Finland,,6,5,4,4
26,Sweden,,50,35,23,17
27,United Kingdom,,97,146,222,340
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,4,3,3,2
31,Switzerland,,18,13,10,7
