,Region,530,535,542,549,556
0,Belgium,,20,16,14,13
1,Bulgaria,,34,26,20,16
2,Czechia,,12,9,7,6
3,Denmark,,3,2,1,1
4,Germany,,173,104,66,46
5,Estonia,,1,1,0,0
6,Ireland,,16,16,16,17
7,Greece,,59,48,41,36
8,Spain,,143,170,210,270
9,France,,135,102,87,83
10,Croatia,,11,8,6,4
11,Italy,,130,94,68,51
12,Cyprus,,3,4,5,8
13,Latvia,,11,8,5,3
14,Lithuania,,5,3,2,1
15,Luxembourg,,1,0,0,0
16,Hungary,,11,7,4,3
17,Malta,,0,0,0,0
18,Netherlands,,11,8,6,5
19,Austria,,8,6,4,3
20,Poland,,64,40,26,16
21,Portugal,,38,54,77,110
22,Romania,,488,314,205,136
23,Slovenia,,2,2,1,1
24,Slovakia,,10,7,5,4
25,Finland,,4,4,4,4
26,Sweden,,14,9,6,5
27,United Kingdom,,202,328,538,888
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,1,1,1
31,Switzerland,,6,4,3,2
