,Region,432,437,444,451,458
0,Belgium,,260,334,438,578
1,Bulgaria,,839,998,1164,1342
2,Czechia,,1064,858,662,494
3,Denmark,,14,15,14,14
4,Germany,,1448,1783,2210,2719
5,Estonia,,82,82,81,78
6,Ireland,,65,65,67,69
7,Greece,,452,491,526,562
8,Spain,,4247,6728,4882,8981
9,France,,2702,3308,4135,5202
10,Croatia,,162,222,306,422
11,Italy,,3134,3204,3215,3200
12,Cyprus,,9,11,13,16
13,Latvia,,53,50,47,44
14,Lithuania,,81,85,90,96
15,Luxembourg,,30,32,34,36
16,Hungary,,2030,2403,2797,3232
17,Malta,,18,18,17,16
18,Netherlands,,227,265,312,366
19,Austria,,215,243,273,306
20,Poland,,3273,4239,5482,7078
21,Portugal,,52,42,34,27
22,Romania,,1001,1134,1275,1426
23,Slovenia,,46,49,52,56
24,Slovakia,,402,336,274,222
25,Finland,,17,18,19,19
26,Sweden,,153,170,190,212
27,United Kingdom,,413,389,379,371
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,15,19,23,28
31,Switzerland,,114,133,156,183
