,Region,635,640,647,654,661
0,Belgium,,76,85,97,112
1,Bulgaria,,729,883,1080,1324
2,Czechia,,54,79,116,171
3,Denmark,,10,10,12,15
4,Germany,,421,441,472,508
5,Estonia,,37,47,59,75
6,Ireland,,30,32,34,39
7,Greece,,246,256,270,286
8,Spain,,152,124,105,90
9,France,,146,136,135,141
10,Croatia,,122,129,136,143
11,Italy,,216,191,170,153
12,Cyprus,,3,3,3,3
13,Latvia,,123,177,255,369
14,Lithuania,,243,294,354,426
15,Luxembourg,,2,2,2,2
16,Hungary,,102,128,162,205
17,Malta,,4,6,10,16
18,Netherlands,,60,81,116,168
19,Austria,,72,73,75,78
20,Poland,,344,504,741,1091
21,Portugal,,43,37,34,33
22,Romania,,2870,3453,4019,4574
23,Slovenia,,31,30,29,29
24,Slovakia,,126,162,205,259
25,Finland,,21,21,23,25
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,875,975,1087,1232
28,Iceland,,0,1,1,1
29,Liechtenstein,,0,0,0,0
30,Norway,,10,8,6,5
31,Switzerland,,30,23,19,16
