,Region,474,479,486,493,500
0,Belgium,,235,221,208,193
1,Bulgaria,,326,228,155,104
2,Czechia,,258,205,163,129
3,Denmark,,14,15,16,17
4,Germany,,1519,1372,1155,923
5,Estonia,,23,20,17,14
6,Ireland,,25,25,26,27
7,Greece,,494,438,384,337
8,Spain,,539,414,381,318
9,France,,1329,1094,857,663
10,Croatia,,272,236,198,162
11,Italy,,1460,1259,1066,887
12,Cyprus,,19,18,16,14
13,Latvia,,60,63,66,68
14,Lithuania,,99,104,110,114
15,Luxembourg,,7,6,6,5
16,Hungary,,591,407,271,181
17,Malta,,2,1,1,1
18,Netherlands,,145,143,140,138
19,Austria,,123,104,87,71
20,Poland,,1395,916,577,368
21,Portugal,,15,13,11,10
22,Romania,,511,359,249,172
23,Slovenia,,37,34,31,29
24,Slovakia,,209,170,138,112
25,Finland,,7,6,5,4
26,Sweden,,125,118,111,105
27,United Kingdom,,77,74,71,67
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,14,12,10,9
31,Switzerland,,63,57,49,42
