,Region,481,486,493,500,507
0,Belgium,,167,149,130,112
1,Bulgaria,,255,185,135,100
2,Czechia,,193,146,110,81
3,Denmark,,11,12,14,16
4,Germany,,1168,939,691,476
5,Estonia,,21,18,16,14
6,Ireland,,21,21,20,19
7,Greece,,383,373,372,375
8,Spain,,451,410,342,288
9,France,,1022,799,616,477
10,Croatia,,211,162,118,83
11,Italy,,1142,921,719,548
12,Cyprus,,13,10,7,5
13,Latvia,,59,62,65,68
14,Lithuania,,77,78,78,79
15,Luxembourg,,5,5,4,4
16,Hungary,,422,286,196,135
17,Malta,,1,1,0,0
18,Netherlands,,121,108,94,80
19,Austria,,85,68,52,38
20,Poland,,1184,788,544,387
21,Portugal,,13,11,10,9
22,Romania,,414,295,211,152
23,Slovenia,,27,24,21,18
24,Slovakia,,169,136,109,87
25,Finland,,7,6,5,5
26,Sweden,,98,89,80,71
27,United Kingdom,,75,76,78,81
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,9,8,8,7
31,Switzerland,,35,30,25,21
