,Region,579,584,591,598,605
0,Belgium,,31,34,36,38
1,Bulgaria,,242,444,816,1499
2,Czechia,,11,11,11,11
3,Denmark,,7,7,8,8
4,Germany,,177,274,431,685
5,Estonia,,6,8,12,17
6,Ireland,,21,23,26,29
7,Greece,,157,164,172,179
8,Spain,,584,462,351,264
9,France,,447,445,414,376
10,Croatia,,23,30,40,54
11,Italy,,343,362,372,378
12,Cyprus,,17,14,11,8
13,Latvia,,6,8,9,11
14,Lithuania,,49,77,121,191
15,Luxembourg,,2,2,2,2
16,Hungary,,8,9,11,12
17,Malta,,8,20,48,118
18,Netherlands,,29,22,20,19
19,Austria,,15,21,30,42
20,Poland,,26,31,38,46
21,Portugal,,79,75,74,73
22,Romania,,82,132,214,348
23,Slovenia,,6,8,12,18
24,Slovakia,,6,7,8,10
25,Finland,,14,16,18,19
26,Sweden,,8,10,13,17
27,United Kingdom,,639,644,709,792
28,Iceland,,1,2,3,5
29,Liechtenstein,,0,0,0,0
30,Norway,,6,8,10,12
31,Switzerland,,36,55,86,134
