,Region,558,563,570,577,584
0,Belgium,,23,27,31,36
1,Bulgaria,,28,34,43,54
2,Czechia,,18,19,20,22
3,Denmark,,7,9,11,14
4,Germany,,350,578,974,1651
5,Estonia,,1,2,2,3
6,Ireland,,15,20,27,36
7,Greece,,86,99,108,115
8,Spain,,319,363,391,394
9,France,,345,513,740,1045
10,Croatia,,12,15,18,22
11,Italy,,188,282,414,598
12,Cyprus,,24,30,36,42
13,Latvia,,4,4,3,3
14,Lithuania,,8,12,18,28
15,Luxembourg,,2,2,3,3
16,Hungary,,5,5,5,5
17,Malta,,5,14,38,108
18,Netherlands,,32,33,30,18
19,Austria,,10,15,22,33
20,Poland,,26,27,29,32
21,Portugal,,66,58,49,39
22,Romania,,21,23,26,32
23,Slovenia,,2,2,2,2
24,Slovakia,,5,5,4,4
25,Finland,,8,11,15,20
26,Sweden,,5,5,6,7
27,United Kingdom,,546,496,405,290
28,Iceland,,1,1,1,2
29,Liechtenstein,,0,0,0,0
30,Norway,,1,2,2,2
31,Switzerland,,32,49,74,113
