,Region,712,717,724,731,738
0,Belgium,,164,153,160,180
1,Bulgaria,,459,491,542,609
2,Czechia,,543,439,345,306
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1524,1321,1166,1068
5,Estonia,,32,36,41,48
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,791,1922,5121,13907
8,Spain,,636,1170,2188,4272
9,France,,2155,4407,9764,22231
10,Croatia,,294,305,329,362
11,Italy,,2191,5964,17395,51467
12,Cyprus,,21,39,74,144
13,Latvia,,71,73,75,77
14,Lithuania,,137,132,129,126
15,Luxembourg,,11,13,15,18
16,Hungary,,650,465,336,250
17,Malta,,15,30,62,129
18,Netherlands,,255,262,280,312
19,Austria,,83,68,63,61
20,Poland,,2768,2212,1704,1300
21,Portugal,,232,509,1181,2806
22,Romania,,220,210,212,219
23,Slovenia,,52,51,51,52
24,Slovakia,,249,185,140,109
25,Finland,,76,103,142,198
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,1501,2665,5031,9502
28,Iceland,,1,2,3,4
29,Liechtenstein,,2,3,3,4
30,Norway,,47,44,41,35
31,Switzerland,,213,283,383,550
