,Region,439,444,451,458,465
0,Belgium,,280,304,326,341
1,Bulgaria,,944,995,1015,1015
2,Czechia,,896,704,538,406
3,Denmark,,15,16,16,17
4,Germany,,1217,1312,1349,1306
5,Estonia,,69,59,49,39
6,Ireland,,62,62,63,65
7,Greece,,539,601,671,752
8,Spain,,1123,925,1585,2791
9,France,,2157,2305,2414,2478
10,Croatia,,215,305,435,619
11,Italy,,3033,2887,2696,2492
12,Cyprus,,11,13,15,17
13,Latvia,,49,47,44,42
14,Lithuania,,75,84,95,109
15,Luxembourg,,22,24,26,27
16,Hungary,,1816,1800,1712,1583
17,Malta,,12,10,7,6
18,Netherlands,,180,194,205,214
19,Austria,,216,233,249,263
20,Poland,,3413,3730,3945,4066
21,Portugal,,40,35,31,28
22,Romania,,1023,1061,1080,1086
23,Slovenia,,59,66,74,83
24,Slovakia,,432,354,288,233
25,Finland,,23,22,21,19
26,Sweden,,116,121,125,129
27,United Kingdom,,238,203,168,133
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,17,18,20,21
31,Switzerland,,79,92,106,121
