,Region,761,766,773,780,787
0,Belgium,,227,148,87,51
1,Bulgaria,,550,440,337,255
2,Czechia,,428,411,320,214
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1473,1550,1526,1436
5,Estonia,,56,56,54,49
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,563,560,556,553
8,Spain,,NaN,NaN,NaN,NaN
9,France,,1312,845,490,266
10,Croatia,,283,214,152,104
11,Italy,,1582,1163,844,623
12,Cyprus,,29,29,30,30
13,Latvia,,100,110,114,116
14,Lithuania,,147,131,106,79
15,Luxembourg,,11,8,5,3
16,Hungary,,611,481,342,230
17,Malta,,10,7,5,3
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,221,224,207,185
20,Poland,,1513,1190,818,525
21,Portugal,,296,281,210,123
22,Romania,,859,699,505,329
23,Slovenia,,102,80,52,30
24,Slovakia,,187,250,309,316
25,Finland,,112,98,87,80
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,25,24,36,49
29,Liechtenstein,,2,2,2,2
30,Norway,,NaN,NaN,NaN,NaN
31,Switzerland,,NaN,NaN,NaN,NaN
