,Region,621,626,633,640,647
0,Belgium,,56,55,55,54
1,Bulgaria,,588,644,714,795
2,Czechia,,26,32,39,47
3,Denmark,,18,14,12,11
4,Germany,,378,357,341,331
5,Estonia,,22,25,30,35
6,Ireland,,41,39,39,38
7,Greece,,218,212,210,207
8,Spain,,179,129,100,81
9,France,,224,173,138,114
10,Croatia,,103,115,127,140
11,Italy,,297,252,215,183
12,Cyprus,,4,3,2,2
13,Latvia,,72,99,136,187
14,Lithuania,,175,219,275,346
15,Luxembourg,,1,1,1,1
16,Hungary,,59,74,93,115
17,Malta,,5,8,15,26
18,Netherlands,,31,28,24,21
19,Austria,,67,66,64,62
20,Poland,,156,209,280,375
21,Portugal,,27,20,16,12
22,Romania,,1885,3089,5042,8212
23,Slovenia,,43,44,43,42
24,Slovakia,,74,112,169,255
25,Finland,,10,10,9,9
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,811,814,809,843
28,Iceland,,0,1,1,1
29,Liechtenstein,,0,0,0,0
30,Norway,,9,7,5,4
31,Switzerland,,43,37,28,20
