,Region,677,682,689,696,703
0,Belgium,,349,437,540,663
1,Bulgaria,,738,610,503,423
2,Czechia,,1096,1488,2004,2690
3,Denmark,,73,93,114,132
4,Germany,,2219,2679,3167,3690
5,Estonia,,44,33,24,18
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,685,709,704,686
8,Spain,,192,272,397,580
9,France,,651,1032,1656,2660
10,Croatia,,476,477,463,445
11,Italy,,622,793,1007,1273
12,Cyprus,,7,9,11,14
13,Latvia,,147,110,83,63
14,Lithuania,,158,136,116,100
15,Luxembourg,,7,8,10,12
16,Hungary,,1355,1656,1980,2343
17,Malta,,5,7,11,15
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,414,444,448,427
20,Poland,,2766,3452,4246,5196
21,Portugal,,129,180,254,361
22,Romania,,913,574,354,223
23,Slovenia,,122,112,97,82
24,Slovakia,,486,574,671,781
25,Finland,,61,70,82,95
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,869,895,953,1016
28,Iceland,,1,1,1,2
29,Liechtenstein,,1,1,2,3
30,Norway,,70,89,112,140
31,Switzerland,,126,180,258,370
