,Region,425,430,437,444,451
0,Belgium,,296,359,441,551
1,Bulgaria,,989,1348,1837,2503
2,Czechia,,1404,1311,1190,1067
3,Denmark,,17,19,22,26
4,Germany,,1561,1991,2640,3575
5,Estonia,,84,97,110,124
6,Ireland,,60,56,52,50
7,Greece,,427,480,531,584
8,Spain,,464,393,324,499
9,France,,1582,1517,1393,1262
10,Croatia,,114,147,189,243
11,Italy,,2999,3171,3269,3317
12,Cyprus,,8,10,13,17
13,Latvia,,59,54,49,45
14,Lithuania,,73,71,69,67
15,Luxembourg,,31,33,35,37
16,Hungary,,1601,1960,2345,2765
17,Malta,,23,26,29,32
18,Netherlands,,247,286,335,395
19,Austria,,223,257,296,339
20,Poland,,2758,3717,5028,6822
21,Portugal,,65,48,36,27
22,Romania,,837,1010,1223,1481
23,Slovenia,,38,38,38,38
24,Slovakia,,501,455,404,355
25,Finland,,26,29,32,35
26,Sweden,,136,147,160,174
27,United Kingdom,,566,496,455,430
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,17,23,30,41
31,Switzerland,,99,112,128,146
