,Region,628,633,640,647,654
0,Belgium,,61,60,60,60
1,Bulgaria,,690,784,895,1025
2,Czechia,,34,44,56,71
3,Denmark,,11,10,10,11
4,Germany,,393,387,389,396
5,Estonia,,35,43,52,64
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,212,211,211,212
8,Spain,,221,172,141,120
9,France,,159,127,106,89
10,Croatia,,106,114,122,129
11,Italy,,233,200,173,150
12,Cyprus,,4,3,2,2
13,Latvia,,95,135,192,274
14,Lithuania,,213,266,333,416
15,Luxembourg,,1,1,1,1
16,Hungary,,88,106,128,155
17,Malta,,4,8,13,22
18,Netherlands,,25,24,24,27
19,Austria,,68,67,66,66
20,Poland,,240,341,488,699
21,Portugal,,38,31,25,21
22,Romania,,2555,3525,4755,6322
23,Slovenia,,364,365,344,319
24,Slovakia,,110,157,224,318
25,Finland,,16,16,16,17
26,Sweden,,39,32,27,24
27,United Kingdom,,783,789,827,860
28,Iceland,,0,1,1,1
29,Liechtenstein,,0,0,1,1
30,Norway,,8,6,4,3
31,Switzerland,,32,25,19,15
