,Region,691,696,703,710,717
0,Belgium,,344,331,300,259
1,Bulgaria,,576,491,421,361
2,Czechia,,784,727,636,534
3,Denmark,,96,117,139,173
4,Germany,,2681,2624,2461,2252
5,Estonia,,23,18,15,12
6,Ireland,,86,88,88,87
7,Greece,,619,567,510,454
8,Spain,,316,446,601,767
9,France,,1122,1448,1799,2155
10,Croatia,,373,326,281,239
11,Italy,,740,877,1027,1194
12,Cyprus,,11,13,16,20
13,Latvia,,87,74,63,55
14,Lithuania,,122,115,111,107
15,Luxembourg,,14,17,20,24
16,Hungary,,1267,1182,1059,922
17,Malta,,4,5,7,8
18,Netherlands,,433,410,369,324
19,Austria,,324,245,158,91
20,Poland,,2988,3132,3208,3252
21,Portugal,,168,211,260,316
22,Romania,,381,253,174,121
23,Slovenia,,87,68,52,39
24,Slovakia,,520,472,408,336
25,Finland,,68,78,89,102
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,897,982,1070,1177
28,Iceland,,1,1,1,1
29,Liechtenstein,,3,4,6,9
30,Norway,,70,93,124,166
31,Switzerland,,200,250,306,363
