,Region,453,458,465,472,479
0,Belgium,,285,276,255,231
1,Bulgaria,,702,587,468,365
2,Czechia,,510,393,306,241
3,Denmark,,14,15,15,16
4,Germany,,1778,2000,2352,2826
5,Estonia,,53,40,30,22
6,Ireland,,56,50,44,38
7,Greece,,588,598,601,599
8,Spain,,804,999,1209,1406
9,France,,2290,2502,2667,2823
10,Croatia,,314,376,447,529
11,Italy,,2473,2220,1992,1813
12,Cyprus,,16,19,22,26
13,Latvia,,62,62,63,64
14,Lithuania,,96,113,134,158
15,Luxembourg,,20,20,19,19
16,Hungary,,1576,1327,1084,898
17,Malta,,4,3,2,1
18,Netherlands,,162,169,176,186
19,Austria,,212,201,182,162
20,Poland,,3393,2965,2454,2014
21,Portugal,,36,39,42,45
22,Romania,,964,809,650,508
23,Slovenia,,45,45,45,44
24,Slovakia,,444,360,293,240
25,Finland,,16,13,10,8
26,Sweden,,174,187,201,215
27,United Kingdom,,153,121,99,87
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,17,16,14,12
31,Switzerland,,75,84,94,106
