,Region,460,465,472,479,486
0,Belgium,,271,258,243,236
1,Bulgaria,,590,461,348,261
2,Czechia,,412,318,247,192
3,Denmark,,18,19,20,22
4,Germany,,1696,1825,1949,2021
5,Estonia,,40,30,23,17
6,Ireland,,42,39,36,34
7,Greece,,543,527,501,473
8,Spain,,769,894,966,912
9,France,,2033,1843,1651,1457
10,Croatia,,332,364,392,420
11,Italy,,2091,1864,1683,1530
12,Cyprus,,19,23,29,36
13,Latvia,,59,60,64,66
14,Lithuania,,102,116,131,148
15,Luxembourg,,12,12,11,11
16,Hungary,,1156,855,621,441
17,Malta,,3,2,2,1
18,Netherlands,,148,158,172,187
19,Austria,,192,175,156,140
20,Poland,,2794,2058,1435,943
21,Portugal,,27,28,29,30
22,Romania,,975,763,576,427
23,Slovenia,,43,39,35,31
24,Slovakia,,338,274,224,182
25,Finland,,13,10,8,6
26,Sweden,,141,138,133,126
27,United Kingdom,,138,132,140,157
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,1,1
30,Norway,,26,23,19,16
31,Switzerland,,70,73,74,75
