,Region,831,836,843,850,857
0,Belgium,,106,91,78,68
1,Bulgaria,,49,41,34,29
2,Czechia,,55,38,27,20
3,Denmark,,59,45,34,26
4,Germany,,1077,898,766,673
5,Estonia,,8,6,4,3
6,Ireland,,61,35,24,18
7,Greece,,221,172,144,127
8,Spain,,652,753,1059,1309
9,France,,738,557,388,260
10,Croatia,,41,35,30,27
11,Italy,,867,804,754,703
12,Cyprus,,8,5,4,4
13,Latvia,,17,14,13,13
14,Lithuania,,26,18,13,9
15,Luxembourg,,5,5,4,3
16,Hungary,,148,138,129,121
17,Malta,,12,10,7,5
18,Netherlands,,46,21,12,6
19,Austria,,266,166,117,89
20,Poland,,58,38,29,22
21,Portugal,,116,108,106,102
22,Romania,,49,35,26,20
23,Slovenia,,14,11,8,6
24,Slovakia,,44,30,22,16
25,Finland,,233,195,168,128
26,Sweden,,64,52,41,33
27,United Kingdom,,1108,739,498,332
28,Iceland,,3,2,1,1
29,Liechtenstein,,0,0,0,0
30,Norway,,37,23,15,12
31,Switzerland,,21,14,13,10
