,Region,719,724,731,738,745
0,Belgium,,145,171,221,278
1,Bulgaria,,762,1209,1979,3265
2,Czechia,,315,256,233,220
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,2046,2636,3762,5604
5,Estonia,,31,40,52,67
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,813,1266,1848,2550
8,Spain,,862,1402,2280,3330
9,France,,2257,3723,6213,10288
10,Croatia,,326,422,564,762
11,Italy,,2369,4228,7468,13074
12,Cyprus,,36,73,152,321
13,Latvia,,87,105,129,160
14,Lithuania,,145,175,219,277
15,Luxembourg,,14,19,26,35
16,Hungary,,502,462,459,474
17,Malta,,16,27,47,81
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,127,219,418,816
20,Poland,,1909,1650,1466,1356
21,Portugal,,83,83,82,99
22,Romania,,416,948,2292,5620
23,Slovenia,,74,107,158,235
24,Slovakia,,202,161,134,113
25,Finland,,122,192,309,501
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,1550,1808,1996,2156
28,Iceland,,3,5,9,16
29,Liechtenstein,,2,3,3,4
30,Norway,,62,78,96,125
31,Switzerland,,220,301,437,668
