,Region,418,423,430,437,444
0,Belgium,,194,212,233,256
1,Bulgaria,,863,1167,1583,2147
2,Czechia,,1550,1540,1487,1406
3,Denmark,,19,21,25,29
4,Germany,,1567,1752,1999,2311
5,Estonia,,83,102,126,154
6,Ireland,,95,82,71,61
7,Greece,,396,483,588,715
8,Spain,,817,621,492,412
9,France,,1911,2066,2251,2454
10,Croatia,,91,106,125,147
11,Italy,,2666,3077,3532,4015
12,Cyprus,,6,8,11,14
13,Latvia,,64,58,53,47
14,Lithuania,,66,63,60,56
15,Luxembourg,,24,26,27,28
16,Hungary,,1494,2151,3088,4421
17,Malta,,20,23,27,32
18,Netherlands,,271,297,324,355
19,Austria,,184,215,251,293
20,Poland,,2381,3086,3997,5169
21,Portugal,,94,65,47,34
22,Romania,,681,810,967,1153
23,Slovenia,,41,40,38,36
24,Slovakia,,688,673,651,625
25,Finland,,24,28,31,35
26,Sweden,,156,163,170,175
27,United Kingdom,,837,686,572,494
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,14,18,24,31
31,Switzerland,,66,68,72,78
