,State,663,668,675,682,689
0,Washington,NaN,11745,11538,10307,9945
1,Illinois,NaN,23092,24368,26131,29427
2,California,NaN,39038,41019,44047,40612
3,Arizona,NaN,25728,26990,28119,27951
4,Massachusetts,NaN,11901,11801,12019,13653
5,Wisconsin,NaN,22468,22351,22885,21689
6,Texas,NaN,22163,20547,21134,20288
7,Nebraska,NaN,6786,7107,6824,6824
8,Utah,NaN,10813,10298,10109,9797
9,Oregon,NaN,5819,5339,5241,4557
10,Florida,NaN,10105,9634,8552,8695
11,New York,NaN,36766,39029,42376,43764
12,Rhode Island,NaN,2298,2328,2345,2178
13,Georgia,NaN,6172,5894,5510,5335
14,New Hampshire,NaN,5302,5615,6113,5798
15,North Carolina,NaN,11040,10376,10717,10218
16,New Jersey,NaN,10162,10162,10889,11085
17,Colorado,NaN,21612,21507,21507,21383
18,Maryland,NaN,5343,5451,5362,5584
19,Nevada,NaN,4455,4423,4280,4105
20,Tennessee,NaN,7999,8088,8025,8088
21,Hawaii,NaN,756,723,798,798
22,Indiana,NaN,19448,20203,20771,22109
23,Kentucky,NaN,8409,8071,8247,8183
24,Minnesota,NaN,27477,27800,26729,26340
25,Oklahoma,NaN,4349,3786,3841,3793
26,Pennsylvania,NaN,38264,39077,44401,39576
27,South Carolina,NaN,4357,3728,3594,3554
28,District of Columbia,NaN,560,600,555,543
29,Kansas,NaN,7585,8087,8284,8356
30,Missouri,NaN,9336,10833,11488,11805
31,Vermont,NaN,2749,3220,3291,3130
32,Virginia,NaN,9155,8494,8864,8621
33,Connecticut,NaN,2862,2845,2977,3342
34,Iowa,NaN,8584,8782,9048,9157
35,Louisiana,NaN,2529,2460,2505,2297
36,Ohio,NaN,33116,33026,33931,33026
37,Michigan,NaN,36980,36144,35465,33571
38,South Dakota,NaN,2382,2408,2348,2348
39,Arkansas,NaN,3415,3399,3585,3474
40,Delaware,NaN,1760,1761,1686,1578
41,Mississippi,NaN,1834,1758,1773,1602
42,New Mexico,NaN,9539,10122,9336,8588
43,North Dakota,NaN,3306,3044,3137,2576
44,Wyoming,NaN,2094,1968,1915,1837
45,Alaska,NaN,2845,2540,2332,2309
46,Maine,NaN,3486,3420,3382,3373
47,Alabama,NaN,3649,3479,3356,3130
48,Idaho,NaN,3351,2773,2344,2079
49,Montana,NaN,3531,3119,2832,2529
50,Puerto Rico,NaN,970,1058,1067,1139
51,Virgin Islands,NaN,66,60,58,58
52,Guam,NaN,263,221,202,197
53,West Virginia,NaN,5029,4769,4581,4155
54,Northern Mariana Islands,NaN,15,14,13,12
55,American Samoa,NaN,0,0,0,0
