,State,425,430,437,444,451
0,Washington,NaN,3432,2828,2290,1820
1,Illinois,NaN,1541,791,381,172
2,California,NaN,1620,639,233,79
3,Arizona,NaN,1668,959,528,278
4,Massachusetts,NaN,5021,3736,2714,1924
5,Wisconsin,NaN,186,66,21,6
6,Texas,NaN,21441,16703,12774,9589
7,Nebraska,NaN,1424,1244,1079,928
8,Utah,NaN,1711,1207,832,560
9,Oregon,NaN,1013,400,165,85
10,Florida,NaN,22485,20148,18457,17201
11,New York,NaN,24046,17966,13048,9211
12,Rhode Island,NaN,2310,2353,2414,2487
13,Georgia,NaN,3514,2013,1096,568
14,New Hampshire,NaN,461,295,182,109
15,North Carolina,NaN,5816,3804,2394,1450
16,New Jersey,NaN,28180,27250,23222,17200
17,Colorado,NaN,3886,2884,2057,1411
18,Maryland,NaN,2975,2318,1779,1342
19,Nevada,NaN,2250,1531,801,324
20,Tennessee,NaN,6317,5679,5086,4518
21,Hawaii,NaN,321,307,293,280
22,Indiana,NaN,827,474,262,140
23,Kentucky,NaN,4462,3469,2647,1983
24,Minnesota,NaN,6298,6021,5739,5452
25,Oklahoma,NaN,1970,1294,823,506
26,Pennsylvania,NaN,18568,19199,19852,20520
27,South Carolina,NaN,4023,2570,1570,916
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,1817,1435,1116,853
30,Missouri,NaN,394,175,72,27
31,Vermont,NaN,588,512,439,371
32,Virginia,NaN,5594,4313,3256,2405
33,Connecticut,NaN,2171,1534,1055,706
34,Iowa,NaN,2303,1663,1103,692
35,Louisiana,NaN,392,167,65,23
36,Ohio,NaN,3662,2334,1433,848
37,Michigan,NaN,14290,14712,15144,15585
38,South Dakota,NaN,497,384,291,215
39,Arkansas,NaN,NaN,NaN,NaN,NaN
40,Delaware,NaN,1660,1200,705,338
41,Mississippi,NaN,1655,1344,1097,900
42,New Mexico,NaN,168,92,49,25
43,North Dakota,NaN,214,171,134,105
44,Wyoming,NaN,1,0,0,0
45,Alaska,NaN,845,816,787,757
46,Maine,NaN,546,497,463,436
47,Alabama,NaN,1736,1095,667,391
48,Idaho,NaN,1660,1103,606,274
49,Montana,NaN,625,498,391,303
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2529,2594,2202,1523
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
