,State,418,423,430,437,444
0,Washington,350506,2702,1873,1241,785
1,Illinois,1210032,3017,1722,929,473
2,California,3626027,3466,1446,558,199
3,Arizona,833381,3076,1870,1089,607
4,Massachusetts,603464,5757,4315,3161,2260
5,Wisconsin,625690,378,143,48,14
6,Texas,2731814,27416,21699,16853,12844
7,Nebraska,204753,2014,1997,1980,1961
8,Utah,378600,2313,1663,1168,801
9,Oregon,159790,1249,865,565,348
10,Florida,1979634,19129,14082,10237,7408
11,New York,1748482,27594,20636,14964,10522
12,Rhode Island,131487,924,646,439,290
13,Georgia,1034763,16927,16486,16026,15550
14,New Hampshire,78813,602,390,243,145
15,North Carolina,886218,9391,6896,4918,3407
16,New Jersey,840685,26482,27616,25745,20848
17,Colorado,444390,1668,572,154,33
18,Maryland,394058,2563,1783,1203,788
19,Nevada,299471,497,257,127,61
20,Tennessee,792795,5089,3782,2749,1954
21,Hawaii,28598,293,274,256,238
22,Indiana,672967,1345,796,454,249
23,Kentucky,416610,6715,6553,6377,6188
24,Minnesota,498218,2767,2031,1438,983
25,Oklahoma,432793,2832,1910,1246,786
26,Pennsylvania,970281,16768,17217,17741,18289
27,South Carolina,534188,5890,3930,2508,1531
28,District of Columbia,42623,NaN,NaN,NaN,NaN
29,Kansas,300434,400,169,65,22
30,Missouri,571405,720,337,146,58
31,Vermont,16992,611,532,455,382
32,Virginia,595865,9246,8412,7886,7537
33,Connecticut,293102,2694,1922,1332,897
34,Iowa,343303,2512,1711,1046,620
35,Louisiana,437565,698,307,123,45
36,Ohio,990340,4911,3226,2049,1258
37,Michigan,673916,12946,13316,13695,14083
38,South Dakota,114649,407,289,199,133
39,Arkansas,327060,NaN,NaN,NaN,NaN
40,Delaware,90614,1714,1758,1836,1935
41,Mississippi,300881,NaN,NaN,NaN,NaN
42,New Mexico,188488,918,633,425,277
43,North Dakota,101001,249,200,158,124
44,Wyoming,55327,6,1,0,0
45,Alaska,60591,856,819,782,743
46,Maine,47206,373,255,181,138
47,Alabama,508229,2304,1466,898,529
48,Idaho,175657,1505,780,301,105
49,Montana,101933,1084,958,838,725
50,Puerto Rico,103211,NaN,NaN,NaN,NaN
51,Virgin Islands,2767,NaN,NaN,NaN,NaN
52,Guam,7773,NaN,NaN,NaN,NaN
53,West Virginia,135678,752,553,422,334
54,Northern Mariana Islands,154,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
