,County,334,339,346,353,360
0,01001,3780,332,353,227,248
1,01003,11952,1119,939,1052,1050
2,01005,1336,62,52,68,80
3,01007,1628,148,131,133,147
4,01009,4234,363,374,306,371
5,01011,754,24,36,56,49
6,01013,1405,82,81,119,110
7,01015,8684,724,625,671,670
8,01017,2133,105,88,82,94
9,01019,1294,117,98,89,88
10,01021,2719,177,159,177,207
11,01023,476,14,13,23,25
12,01025,2191,325,255,300,107
13,01027,1062,76,62,48,43
14,01029,950,75,63,73,60
15,01031,3227,268,291,273,269
16,01033,4173,301,329,294,280
17,01035,809,62,43,42,38
18,01037,457,53,37,36,33
19,01039,2725,178,184,184,168
20,01041,851,48,32,38,40
21,01043,6294,539,577,545,481
22,01045,3017,230,206,189,193
23,01047,2605,139,145,101,100
24,01049,6427,544,460,494,401
25,01051,5579,506,482,465,454
26,01053,2386,146,151,170,111
27,01055,8983,719,699,709,718
28,01057,1313,118,92,102,112
29,01059,3033,202,169,180,139
30,01061,1497,112,86,93,106
31,01063,586,34,24,24,29
32,01065,1274,179,165,190,161
33,01067,1093,88,66,57,59
34,01069,6589,490,502,541,505
35,01071,4703,371,387,383,415
36,01073,46004,3723,3865,3029,3400
37,01075,966,92,83,69,83
38,01077,5644,482,462,446,477
39,01079,1783,162,152,146,128
40,01081,9372,863,727,659,633
41,01083,6052,511,445,496,446
42,01085,901,37,33,22,20
43,01087,903,69,53,56,53
44,01089,19477,2090,1824,1646,1555
45,01091,1627,135,147,78,60
46,01093,1880,177,129,138,145
47,01095,8389,496,448,360,305
48,01097,23627,1761,1082,1270,1358
49,01099,1030,92,69,63,58
50,01101,14858,1304,1245,1047,1184
51,01103,9464,704,794,832,764
52,01105,795,55,30,37,33
53,01107,1587,121,105,101,100
54,01109,1830,123,123,118,88
55,01111,1181,65,42,38,30
56,01113,2594,174,120,164,163
57,01115,5814,,,,NaN
58,01117,14016,1121,1158,1024,901
59,01119,749,67,39,39,30
60,01121,4688,375,319,304,360
61,01123,2188,137,96,101,124
62,01125,16770,1209,1228,1166,989
63,01127,4741,336,367,363,319
64,01129,1109,67,48,59,55
65,01131,821,61,33,78,53
66,01133,1753,131,122,136,123
67,02013,40,0,1,4,5
68,02016,169,14,7,5,22
69,02020,21742,1703,1746,1419,1096
70,02050,2089,185,158,149,84
71,02060,0,0,0,0,0
72,02068,60,,,,NaN
73,02070,111,4,4,3,8
74,02090,4621,352,184,250,261
75,02100,22,1,1,1,1
76,02105,0,,,,NaN
77,02110,989,39,50,44,49
78,02122,3487,188,97,106,151
79,02130,230,,,,NaN
80,02150,806,18,13,14,48
81,02158,686,,,,NaN
82,02164,156,11,7,3,2
83,02170,5852,349,211,127,358
84,02180,265,12,16,19,16
85,02185,758,98,87,90,90
86,02188,391,8,20,21,20
87,02195,28,,,,NaN
88,02198,69,,,,NaN
89,02220,258,13,9,9,16
90,02230,15,,,,NaN
91,02240,383,25,19,16,14
92,02261,311,11,9,12,15
93,02275,25,,,,NaN
94,02282,52,,,,NaN
95,02290,204,,,,NaN
96,04001,6918,371,301,405,317
97,04003,6219,753,649,796,702
98,04005,10145,798,712,778,616
99,04007,4064,408,343,354,389
100,04009,2816,228,221,233,273
101,04011,354,12,16,21,31
102,04012,1188,117,101,126,210
103,04013,284462,32126,32940,30333,25289
104,04015,10234,1532,1245,1324,1604
105,04017,10422,1049,774,703,928
106,04019,60360,7622,7458,6910,6199
107,04021,24198,2522,2720,2350,2218
108,04023,5422,461,412,424,440
109,04025,9579,1122,1034,911,794
110,04027,24964,2366,2152,2487,2301
111,05001,1188,96,74,69,79
