,County,368,374,381,388,395
0,01001,5376,209,216,221,165
1,01003,17256,990,844,815,600
2,01005,1827,62,60,52,58
3,01007,2223,72,52,47,39
4,01009,5473,190,143,78,91
5,01011,1035,23,20,13,11
6,01013,1744,75,55,23,22
7,01015,11521,695,803,622,678
8,01017,3042,162,145,134,149
9,01019,1657,58,52,32,41
10,01021,3454,201,162,162,185
11,01023,519,9,14,9,8
12,01025,3002,140,127,145,258
13,01027,1305,55,53,52,48
14,01029,1218,55,61,69,58
15,01031,4624,279,262,189,83
16,01033,5499,180,180,132,59
17,01035,979,34,35,24,22
18,01037,636,23,23,19,12
19,01039,3396,102,112,71,80
20,01041,1240,54,45,22,13
21,01043,8274,271,168,81,87
22,01045,4107,149,108,48,35
23,01047,3132,98,93,117,133
24,01049,7894,293,293,195,89
25,01051,8214,438,266,123,126
26,01053,3354,179,196,198,180
27,01055,12107,481,462,352,288
28,01057,1786,73,60,36,33
29,01059,3749,118,81,46,43
30,01061,2115,102,108,110,129
31,01063,779,35,40,37,14
32,01065,1852,58,45,19,13
33,01067,1599,76,59,49,20
34,01069,9009,542,551,504,544
35,01071,6015,177,147,108,109
36,01073,64681,2455,1725,976,1127
37,01075,1202,33,27,14,16
38,01077,7871,311,197,92,83
39,01079,2541,107,75,38,51
40,01081,13205,545,531,402,178
41,01083,8349,339,271,116,133
42,01085,1155,33,33,47,32
43,01087,1223,58,42,29,20
44,01089,28310,1217,897,343,429
45,01091,2093,86,84,119,167
46,01093,2537,163,185,154,155
47,01095,10471,352,370,264,143
48,01097,31620,1324,1287,1542,1641
49,01099,1524,64,41,14,13
50,01101,19954,725,626,505,347
51,01103,12639,396,247,155,127
52,01105,1000,45,45,34,34
53,01107,1996,40,51,35,37
54,01109,2625,87,79,49,33
55,01111,1464,50,49,51,51
56,01113,3575,233,236,258,247
57,01115,7854,298,192,127,132
58,01117,19335,778,706,503,386
59,01119,905,7,12,12,37
60,01121,6481,392,326,310,321
61,01123,3149,88,105,104,72
62,01125,21525,739,682,613,543
63,01127,6036,160,156,115,105
64,01129,1423,53,55,48,49
65,01131,1079,41,50,51,42
66,01133,2336,88,80,53,50
67,02013,71,2,2,4,4
68,02016,293,26,17,19,9
69,02020,25089,696,1018,614,662
70,02050,3184,192,147,102,87
71,02060,0,0,0,0,0
72,02068,67,,,,NaN
73,02070,164,9,12,6,5
74,02090,5792,220,241,243,221
75,02100,24,0,0,0,1
76,02105,0,,,,NaN
77,02110,1133,59,94,84,96
78,02122,3888,87,71,54,70
79,02130,276,,,,NaN
80,02150,1022,83,18,18,21
81,02158,1084,,,,NaN
82,02164,170,3,2,2,2
83,02170,7361,242,195,281,266
84,02180,305,13,14,15,13
85,02185,977,51,63,56,78
86,02188,561,27,48,45,30
87,02195,47,,,,NaN
88,02198,74,,,,NaN
89,02220,299,13,10,10,8
90,02230,16,,,,NaN
91,02240,423,12,8,10,6
92,02261,412,19,17,19,17
93,02275,26,,,,NaN
94,02282,64,2,3,1,2
95,02290,261,,,,NaN
96,04001,9204,414,491,392,316
97,04003,10157,585,580,595,421
98,04005,14745,652,626,541,408
99,04007,5756,340,379,347,323
100,04009,4816,287,284,294,274
101,04011,508,34,28,34,27
102,04012,2170,107,122,210,216
103,04013,449162,23171,27339,31644,23226
104,04015,18277,1054,1057,923,833
105,04017,13988,759,675,682,713
106,04019,96738,6892,5897,4660,5176
