,State,789,794,801,808,815,822
0,Washington,NaN,146,313,285,292,322
1,Illinois,NaN,112,200,203,202,203
2,California,NaN,673,996,971,942,919
3,Arizona,NaN,501,910,918,931,941
4,Massachusetts,NaN,0,0,0,0,0
5,Wisconsin,NaN,259,492,498,504,513
6,Texas,NaN,180,221,212,215,220
7,Nebraska,NaN,27,39,42,44,45
8,Utah,NaN,13,17,12,14,18
9,Oregon,NaN,83,138,123,130,142
10,Florida,NaN,834,1498,1517,1533,1552
11,New York,NaN,168,256,257,257,259
12,Rhode Island,NaN,12,21,27,27,29
13,Georgia,NaN,276,364,303,298,295
14,New Hampshire,NaN,26,49,51,55,57
15,North Carolina,NaN,126,199,183,189,188
16,New Jersey,NaN,54,95,98,100,103
17,Colorado,NaN,63,107,112,112,114
18,Maryland,NaN,35,47,37,42,38
19,Nevada,NaN,17,23,23,23,24
20,Tennessee,NaN,452,602,789,876,800
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,111,224,224,228,228
23,Kentucky,NaN,424,79864,88214,84220,83131
24,Minnesota,NaN,58,80,76,74,75
25,Oklahoma,NaN,93,115,102,100,116
26,Pennsylvania,NaN,139,205,205,206,207
27,South Carolina,NaN,4,5,3,3,5
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,208,826,750,807,741
30,Missouri,NaN,366,527,532,538,545
31,Vermont,NaN,4,7,8,9,9
32,Virginia,NaN,252,366,371,375,381
33,Connecticut,NaN,57,102,94,93,108
34,Iowa,NaN,85,149,150,150,152
35,Louisiana,NaN,99,165,155,172,170
36,Ohio,NaN,297,6471,7613,5582,4314
37,Michigan,NaN,191,330,331,333,337
38,South Dakota,NaN,20,29,29,29,30
39,Arkansas,NaN,182,274,282,290,296
40,Delaware,NaN,120,209,253,245,237
41,Mississippi,NaN,64,89,91,92,92
42,New Mexico,NaN,105,180,184,191,192
43,North Dakota,NaN,4,0,7,1,1
44,Wyoming,NaN,30,44,48,55,55
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,55,95,95,97,99
47,Alabama,NaN,163,207,224,237,211
48,Idaho,NaN,11,18,18,19,18
49,Montana,NaN,8,14,14,14,14
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,89,147,148,151,159
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
