,State,733,738,745,752,759,766
0,Washington,NaN,218,252,247,251,254
1,Illinois,NaN,750,867,871,890,903
2,California,NaN,921,1036,1028,1047,1063
3,Arizona,NaN,572,643,638,649,660
4,Massachusetts,NaN,520,602,603,616,629
5,Wisconsin,NaN,327,380,379,387,394
6,Texas,NaN,1242,1446,1450,1477,1491
7,Nebraska,NaN,20,23,22,23,23
8,Utah,NaN,88,99,97,98,98
9,Oregon,NaN,38,42,41,42,42
10,Florida,NaN,691,739,729,740,754
11,New York,NaN,1522,1681,1681,1720,1756
12,Rhode Island,NaN,71,83,82,84,85
13,Georgia,NaN,347,378,377,388,393
14,New Hampshire,NaN,54,63,63,64,65
15,North Carolina,NaN,293,332,326,332,334
16,New Jersey,NaN,683,816,812,832,852
17,Colorado,NaN,179,200,199,203,204
18,Maryland,NaN,466,557,566,585,605
19,Nevada,NaN,105,120,118,119,120
20,Tennessee,NaN,876,987,985,1009,1017
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,487,575,582,595,606
23,Kentucky,NaN,173,195,193,196,197
24,Minnesota,NaN,169,193,194,197,201
25,Oklahoma,NaN,198,223,220,223,224
26,Pennsylvania,NaN,833,1002,1018,1046,1065
27,South Carolina,NaN,209,237,234,237,238
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,237,268,267,273,275
30,Missouri,NaN,506,592,593,607,616
31,Vermont,NaN,18,21,21,22,23
32,Virginia,NaN,32,36,36,37,38
33,Connecticut,NaN,233,266,264,271,277
34,Iowa,NaN,94,107,107,107,108
35,Louisiana,NaN,280,311,305,308,310
36,Ohio,NaN,19,21,21,22,23
37,Michigan,NaN,813,965,969,992,1009
38,South Dakota,NaN,44,50,49,50,51
39,Arkansas,NaN,53,60,59,59,60
40,Delaware,NaN,54,72,72,73,75
41,Mississippi,NaN,95,102,99,99,100
42,New Mexico,NaN,97,111,110,112,113
43,North Dakota,NaN,27,33,32,33,33
44,Wyoming,NaN,11,14,13,13,13
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,34,42,42,43,45
47,Alabama,NaN,277,315,309,313,317
48,Idaho,NaN,55,60,61,61,62
49,Montana,NaN,32,37,38,39,39
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,92,101,100,102,104
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
