,State,635,640,647,654,661,668
0,Washington,NaN,193,182,171,149,206
1,Illinois,NaN,172,177,177,179,181
2,California,NaN,559,549,553,551,560
3,Arizona,NaN,127,153,150,152,164
4,Massachusetts,NaN,74,65,61,59,61
5,Wisconsin,NaN,193,218,206,218,218
6,Texas,NaN,2555,1454,1037,863,824
7,Nebraska,NaN,27,40,30,25,20
8,Utah,NaN,88,112,115,117,121
9,Oregon,NaN,185,230,231,181,196
10,Florida,NaN,1115,1115,1115,1115,1115
11,New York,NaN,274,287,283,285,283
12,Rhode Island,NaN,4,4,12,4,4
13,Georgia,NaN,537,636,659,670,691
14,New Hampshire,NaN,28,15,5,13,9
15,North Carolina,NaN,300,200,222,88,171
16,New Jersey,NaN,132,159,157,163,164
17,Colorado,NaN,127,151,153,154,157
18,Maryland,NaN,126,36,38,42,38
19,Nevada,NaN,148,174,177,123,62
20,Tennessee,NaN,241,293,300,306,312
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,248,293,300,307,312
23,Kentucky,NaN,235,232,245,241,258
24,Minnesota,NaN,117,138,142,146,148
25,Oklahoma,NaN,162,204,210,211,216
26,Pennsylvania,NaN,565,365,238,136,89
27,South Carolina,NaN,279,375,398,394,382
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,32,47,42,42,42
30,Missouri,NaN,142,210,187,177,193
31,Vermont,NaN,8,4,0,0,2
32,Virginia,NaN,343,261,166,226,184
33,Connecticut,NaN,76,3,1,3,2
34,Iowa,NaN,95,117,115,124,130
35,Louisiana,NaN,133,136,137,137,139
36,Ohio,NaN,762,395,799,815,429
37,Michigan,NaN,269,254,96,75,76
38,South Dakota,NaN,15,11,11,11,11
39,Arkansas,NaN,546,384,322,297,291
40,Delaware,NaN,42,25,30,27,28
41,Mississippi,NaN,87,52,16,62,13
42,New Mexico,NaN,63,27,13,15,50
43,North Dakota,NaN,53,57,83,99,102
44,Wyoming,NaN,36,36,36,36,36
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,14,18,19,19,20
47,Alabama,NaN,294,365,378,388,399
48,Idaho,NaN,123,188,169,153,79
49,Montana,NaN,43,49,49,49,46
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,156,146,131,219,120
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
