,State,516,521,528,535,542,549
0,Washington,NaN,1,2,1,2,2
1,Illinois,NaN,78,99,68,95,99
2,California,NaN,101,57,61,61,61
3,Arizona,NaN,85,84,85,85,85
4,Massachusetts,NaN,21,20,20,20,20
5,Wisconsin,NaN,26,30,29,28,29
6,Texas,NaN,174,191,192,194,195
7,Nebraska,NaN,2,0,0,0,0
8,Utah,NaN,3,4,6,6,4
9,Oregon,NaN,19,27,33,34,30
10,Florida,NaN,295,40,356,350,267
11,New York,NaN,51,48,49,49,50
12,Rhode Island,NaN,1,1,1,1,1
13,Georgia,NaN,155,129,125,127,127
14,New Hampshire,NaN,8,5,5,5,5
15,North Carolina,NaN,62,48,77,54,139
16,New Jersey,NaN,46,59,59,48,82
17,Colorado,NaN,34,41,40,41,41
18,Maryland,NaN,18,23,21,21,20
19,Nevada,NaN,30,30,28,30,28
20,Tennessee,NaN,16,18,18,19,18
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,45,62,66,76,75
23,Kentucky,NaN,17,14,21,20,22
24,Minnesota,NaN,29,27,28,28,28
25,Oklahoma,NaN,43,91,232,43,92
26,Pennsylvania,NaN,83,52,72,35,30
27,South Carolina,NaN,13,20,19,19,19
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,22,22,22,22,22
30,Missouri,NaN,26,23,16,21,20
31,Vermont,NaN,0,0,0,0,0
32,Virginia,NaN,44,28,29,36,30
33,Connecticut,NaN,7,7,7,7,7
34,Iowa,NaN,9,3,4,5,5
35,Louisiana,NaN,44,31,35,30,33
36,Ohio,NaN,0,0,0,0,0
37,Michigan,NaN,60,62,63,65,66
38,South Dakota,NaN,0,0,0,0,0
39,Arkansas,NaN,13,7,12,7,16
40,Delaware,NaN,3,2,2,2,2
41,Mississippi,NaN,14,30,12,25,24
42,New Mexico,NaN,20,13,10,14,13
43,North Dakota,NaN,2,0,1,0,0
44,Wyoming,NaN,12,12,12,12,12
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,11,13,12,13,13
47,Alabama,NaN,31,36,24,32,42
48,Idaho,NaN,4,1,0,2,3
49,Montana,NaN,10,8,8,8,8
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9,28,26,26,11
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
