,State,579,584,591,598,605,612
0,Washington,NaN,154,154,152,151,153
1,Illinois,NaN,144,120,165,67,140
2,California,NaN,0,0,0,0,0
3,Arizona,NaN,106,74,82,88,76
4,Massachusetts,NaN,26,34,30,27,23
5,Wisconsin,NaN,69,17,38,39,1
6,Texas,NaN,1167,934,644,520,410
7,Nebraska,NaN,0,0,0,0,0
8,Utah,NaN,59,50,47,44,50
9,Oregon,NaN,102,97,96,95,97
10,Florida,NaN,1773,38,38,38,38
11,New York,NaN,171,141,147,149,151
12,Rhode Island,NaN,13,13,13,13,13
13,Georgia,NaN,249,152,226,185,162
14,New Hampshire,NaN,1,1,1,1,1
15,North Carolina,NaN,349,365,357,357,361
16,New Jersey,NaN,64,56,55,55,55
17,Colorado,NaN,28,23,22,23,21
18,Maryland,NaN,59,60,60,60,60
19,Nevada,NaN,106,69,28,37,25
20,Tennessee,NaN,277,210,146,89,2
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,117,80,78,52,87
23,Kentucky,NaN,122,109,123,134,137
24,Minnesota,NaN,29,23,23,22,23
25,Oklahoma,NaN,94,94,94,94,94
26,Pennsylvania,NaN,142,115,110,108,110
27,South Carolina,NaN,257,196,108,33,3
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,120,60,60,60,60
30,Missouri,NaN,171,168,172,172,172
31,Vermont,NaN,7,7,7,7,7
32,Virginia,NaN,52,40,21,35,41
33,Connecticut,NaN,45,17,17,17,17
34,Iowa,NaN,15,13,13,13,13
35,Louisiana,NaN,457,281,284,42,57
36,Ohio,NaN,112,56,84,55,59
37,Michigan,NaN,148,116,261,261,144
38,South Dakota,NaN,7,4,4,3,5
39,Arkansas,NaN,229,283,297,265,235
40,Delaware,NaN,24,9,9,9,9
41,Mississippi,NaN,303,318,315,314,319
42,New Mexico,NaN,29,10,17,9,10
43,North Dakota,NaN,9,3,3,2,2
44,Wyoming,NaN,24,24,24,24,24
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,30,35,26,27,35
47,Alabama,NaN,313,238,249,196,127
48,Idaho,NaN,44,32,24,27,27
49,Montana,NaN,37,39,38,39,39
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,48,44,43,43,43
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
