,State,747,752,759,766,773,780
0,Washington,NaN,111,245,273,67,153
1,Illinois,NaN,547,350,217,152,129
2,California,NaN,323,153,106,93,92
3,Arizona,NaN,113,57,37,29,32
4,Massachusetts,NaN,311,219,99,50,38
5,Wisconsin,NaN,427,295,378,290,290
6,Texas,NaN,1291,871,700,614,452
7,Nebraska,NaN,600,75,710,772,111
8,Utah,NaN,50,24,39,51,9
9,Oregon,NaN,51,44,30,44,39
10,Florida,NaN,745,268,485,523,559
11,New York,NaN,1861,2224,2036,3154,2958
12,Rhode Island,NaN,107,96,25,25,25
13,Georgia,NaN,416,398,370,296,352
14,New Hampshire,NaN,52,46,44,43,45
15,North Carolina,NaN,150,104,92,93,93
16,New Jersey,NaN,976,1151,1191,1222,1251
17,Colorado,NaN,118,90,32,51,66
18,Maryland,NaN,56,0,0,0,0
19,Nevada,NaN,210,374,163,208,146
20,Tennessee,NaN,2394,3604,2084,1095,0
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,193,89,82,83,83
23,Kentucky,NaN,97,43,27,23,22
24,Minnesota,NaN,114,94,57,42,43
25,Oklahoma,NaN,5,0,0,0,0
26,Pennsylvania,NaN,995,1055,1090,1125,1153
27,South Carolina,NaN,591,532,502,406,308
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,11,0,15,20,20
30,Missouri,NaN,21,22,14,5,15
31,Vermont,NaN,8,4,2,0,0
32,Virginia,NaN,361,317,267,235,253
33,Connecticut,NaN,5,0,0,0,0
34,Iowa,NaN,0,0,0,0,0
35,Louisiana,NaN,153,98,60,24,38
36,Ohio,NaN,39,61,72,70,86
37,Michigan,NaN,0,0,0,0,0
38,South Dakota,NaN,22,15,9,9,8
39,Arkansas,NaN,215,216,208,171,124
40,Delaware,NaN,3,0,0,0,0
41,Mississippi,NaN,394,184,108,45,74
42,New Mexico,NaN,115,114,96,101,105
43,North Dakota,NaN,18,4,1,3,3
44,Wyoming,NaN,0,0,0,0,0
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,44,75,14,75,59
47,Alabama,NaN,185,103,33,68,89
48,Idaho,NaN,102,108,112,114,117
49,Montana,NaN,22,14,14,15,15
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,124,124,127,131,134
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
