,State,593,598,605,612,619,626
0,Washington,NaN,204,102,154,22,100
1,Illinois,NaN,181,166,157,159,138
2,California,NaN,751,3,3,3,3
3,Arizona,NaN,239,170,203,203,194
4,Massachusetts,NaN,83,53,36,38,41
5,Wisconsin,NaN,90,6,6,6,6
6,Texas,NaN,1910,1660,1047,689,573
7,Nebraska,NaN,37,6,6,6,6
8,Utah,NaN,29,151,113,210,113
9,Oregon,NaN,198,183,152,171,163
10,Florida,NaN,2764,2764,2764,2764,2764
11,New York,NaN,272,280,281,281,280
12,Rhode Island,NaN,8,3,4,5,3
13,Georgia,NaN,737,262,455,367,287
14,New Hampshire,NaN,8,8,8,8,8
15,North Carolina,NaN,485,361,232,361,274
16,New Jersey,NaN,100,70,68,70,70
17,Colorado,NaN,119,101,83,113,210
18,Maryland,NaN,106,52,99,625,52
19,Nevada,NaN,148,102,78,86,83
20,Tennessee,NaN,340,592,299,315,65
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,232,211,223,232,238
23,Kentucky,NaN,156,157,128,114,115
24,Minnesota,NaN,48,55,55,55,56
25,Oklahoma,NaN,225,225,225,225,225
26,Pennsylvania,NaN,200,114,62,44,35
27,South Carolina,NaN,390,324,301,263,259
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,111,37,29,23,79
30,Missouri,NaN,209,413,236,486,604
31,Vermont,NaN,6,3,3,3,3
32,Virginia,NaN,134,103,98,106,100
33,Connecticut,NaN,48,1,1,1,1
34,Iowa,NaN,37,60,70,57,46
35,Louisiana,NaN,311,341,225,82,117
36,Ohio,NaN,173,104,95,104,112
37,Michigan,NaN,166,166,166,166,166
38,South Dakota,NaN,15,19,15,12,4
39,Arkansas,NaN,172,131,191,230,224
40,Delaware,NaN,11,252,54,38,22
41,Mississippi,NaN,248,152,103,103,110
42,New Mexico,NaN,56,58,43,53,53
43,North Dakota,NaN,2,2,1,1,4
44,Wyoming,NaN,21,21,21,21,21
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,13,13,13,13,13
47,Alabama,NaN,184,155,88,89,119
48,Idaho,NaN,56,46,28,34,37
49,Montana,NaN,28,18,16,17,17
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,62,791,2769,890,445
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
