,State,523,528,535,542,549
0,Washington,NaN,123,166,234,215
1,Illinois,NaN,55,28,39,41
2,California,NaN,391,23612,23879,23968
3,Arizona,NaN,75,97,97,97
4,Massachusetts,NaN,24,17,17,17
5,Wisconsin,NaN,65,61,60,61
6,Texas,NaN,158,124,125,126
7,Nebraska,NaN,1,0,0,0
8,Utah,NaN,40,140,136,99
9,Oregon,NaN,7,6,6,5
10,Florida,NaN,189,365,359,274
11,New York,NaN,38,35,35,36
12,Rhode Island,NaN,6,11,11,11
13,Georgia,NaN,54,43,44,44
14,New Hampshire,NaN,3,3,3,3
15,North Carolina,NaN,70,237,165,426
16,New Jersey,NaN,71,1822,1495,2523
17,Colorado,NaN,35,29,29,29
18,Maryland,NaN,28,17,17,16
19,Nevada,NaN,14,23,24,23
20,Tennessee,NaN,49,51,53,52
21,Hawaii,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,20,17,19,19
23,Kentucky,NaN,23,117,114,120
24,Minnesota,NaN,47,38,38,39
25,Oklahoma,NaN,30,163,30,65
26,Pennsylvania,NaN,78,180,87,75
27,South Carolina,NaN,36,96,99,99
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,16,16,16,16
30,Missouri,NaN,25,13,17,16
31,Vermont,NaN,0,0,0,0
32,Virginia,NaN,64,55,68,58
33,Connecticut,NaN,3,3,3,3
34,Iowa,NaN,23,120,143,161
35,Louisiana,NaN,32,88,75,84
36,Ohio,NaN,1,1,1,1
37,Michigan,NaN,104,89,90,91
38,South Dakota,NaN,4,4,3,4
39,Arkansas,NaN,22,361,223,465
40,Delaware,NaN,18,86,86,86
41,Mississippi,NaN,27,11,24,23
42,New Mexico,NaN,19,9,13,12
43,North Dakota,NaN,6,5,2,3
44,Wyoming,NaN,5,5,5,5
45,Alaska,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,2,2,2,2
47,Alabama,NaN,26,14,19,25
48,Idaho,NaN,34,80,209,355
49,Montana,NaN,11,20,21,21
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,12,84,84,37
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
