,State,656,661,668,675,682,689
0,Washington,NaN,166,196,150,156,158
1,Illinois,NaN,175,177,236,190,239
2,California,NaN,555,488,567,566,575
3,Arizona,NaN,235,207,214,221,218
4,Massachusetts,NaN,94,189,110,58,39
5,Wisconsin,NaN,113,83,67,71,71
6,Texas,NaN,708,605,479,295,307
7,Nebraska,NaN,22,25,19,19,19
8,Utah,NaN,77,45,49,43,51
9,Oregon,NaN,285,162,127,213,129
10,Florida,NaN,586,370,657,447,1
11,New York,NaN,266,255,265,265,238
12,Rhode Island,NaN,2,0,3,0,1
13,Georgia,NaN,369,421,446,243,482
14,New Hampshire,NaN,79,48,41,41,41
15,North Carolina,NaN,171,55,158,124,112
16,New Jersey,NaN,101,97,59,54,54
17,Colorado,NaN,266,293,300,299,309
18,Maryland,NaN,81,90,105,94,110
19,Nevada,NaN,72,84,79,84,84
20,Tennessee,NaN,144,58,1,47,58
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,216,66,119,55,47
23,Kentucky,NaN,158,178,287,166,227
24,Minnesota,NaN,175,134,105,68,73
25,Oklahoma,NaN,168,168,168,168,168
26,Pennsylvania,NaN,501,434,439,172,157
27,South Carolina,NaN,94,40,38,62,50
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,56,65,65,68,68
30,Missouri,NaN,199,1722,1347,778,754
31,Vermont,NaN,25,19,39,16,39
32,Virginia,NaN,208,171,196,168,218
33,Connecticut,NaN,26,21,25,25,27
34,Iowa,NaN,98,98,98,98,98
35,Louisiana,NaN,61,49,50,54,56
36,Ohio,NaN,456,455,463,479,487
37,Michigan,NaN,295,157,152,190,171
38,South Dakota,NaN,46,40,34,14,14
39,Arkansas,NaN,118,290,249,162,261
40,Delaware,NaN,28,19,13,15,19
41,Mississippi,NaN,67,162,94,101,128
42,New Mexico,NaN,65,30,30,110,27
43,North Dakota,NaN,23,9,5,7,5
44,Wyoming,NaN,103,103,103,103,103
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,37,43,39,39,37
47,Alabama,NaN,334,348,411,267,479
48,Idaho,NaN,100,82,82,78,82
49,Montana,NaN,58,35,34,37,34
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,71,47,47,48,47
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
