,State,502,507,514,521,528,535
0,Washington,NaN,71,189,252,252,126
1,Illinois,NaN,148,101,101,101,101
2,California,NaN,205,150,150,150,150
3,Arizona,NaN,70,236,236,236,236
4,Massachusetts,NaN,39,23,23,23,23
5,Wisconsin,NaN,124,552,568,563,563
6,Texas,NaN,210,155,155,155,155
7,Nebraska,NaN,14,14,14,14,14
8,Utah,NaN,10,5,5,4,4
9,Oregon,NaN,25,11,15,16,10
10,Florida,NaN,199,156,147,137,137
11,New York,NaN,160,131,131,132,133
12,Rhode Island,NaN,9,10,8,10,10
13,Georgia,NaN,149,120,120,120,120
14,New Hampshire,NaN,3,1,2,1,1
15,North Carolina,NaN,73,50,0,50,25
16,New Jersey,NaN,72,49,49,49,49
17,Colorado,NaN,37,25,22,29,25
18,Maryland,NaN,40,28,29,36,29
19,Nevada,NaN,13,10,10,10,10
20,Tennessee,NaN,35,29,23,26,26
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,69,103,103,125,107
23,Kentucky,NaN,133,133,133,133,133
24,Minnesota,NaN,43,33,36,35,32
25,Oklahoma,NaN,24,1,1,1,1
26,Pennsylvania,NaN,140,83,86,91,69
27,South Carolina,NaN,24,15,16,15,15
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,8,1,2,1,2
30,Missouri,NaN,62,35,35,35,35
31,Vermont,NaN,1,1,1,1,1
32,Virginia,NaN,69,50,70,68,55
33,Connecticut,NaN,7,4,4,4,3
34,Iowa,NaN,13,6,6,6,6
35,Louisiana,NaN,39,26,23,26,26
36,Ohio,NaN,25,25,22,25,29
37,Michigan,NaN,212,170,179,177,176
38,South Dakota,NaN,12,18,17,18,18
39,Arkansas,NaN,16,11,11,11,11
40,Delaware,NaN,0,0,5,0,5
41,Mississippi,NaN,15,21,18,16,16
42,New Mexico,NaN,17,11,11,11,12
43,North Dakota,NaN,4,2,3,2,3
44,Wyoming,NaN,1,0,0,0,0
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,14,15,18,19,14
47,Alabama,NaN,51,0,0,0,0
48,Idaho,NaN,11,10,10,10,10
49,Montana,NaN,19,20,21,21,21
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,21,13,15,11,13
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
