,State,565,570,577,584,591
0,Washington,NaN,26,37,30,41
1,Illinois,NaN,31,31,31,31
2,California,NaN,191,194,194,195
3,Arizona,NaN,70,73,74,73
4,Massachusetts,NaN,25,23,23,25
5,Wisconsin,NaN,45,46,45,45
6,Texas,NaN,162,221,162,202
7,Nebraska,NaN,0,0,0,0
8,Utah,NaN,11,19,20,25
9,Oregon,NaN,11,11,10,10
10,Florida,NaN,164,357,358,361
11,New York,NaN,38,40,40,41
12,Rhode Island,NaN,0,0,0,0
13,Georgia,NaN,52,54,51,52
14,New Hampshire,NaN,0,0,1,0
15,North Carolina,NaN,47,54,55,56
16,New Jersey,NaN,26,20,25,22
17,Colorado,NaN,32,34,33,33
18,Maryland,NaN,8,8,9,8
19,Nevada,NaN,79,74,77,77
20,Tennessee,NaN,16,13,23,18
21,Hawaii,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,45,50,52,54
23,Kentucky,NaN,5,20,14,7
24,Minnesota,NaN,15,19,9,13
25,Oklahoma,NaN,1,1,1,1
26,Pennsylvania,NaN,15,17,16,10
27,South Carolina,NaN,14,16,12,15
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,17,17,17,17
30,Missouri,NaN,139,140,141,142
31,Vermont,NaN,1,1,1,1
32,Virginia,NaN,33,32,30,32
33,Connecticut,NaN,3,3,3,3
34,Iowa,NaN,2,1,2,1
35,Louisiana,NaN,55,51,48,48
36,Ohio,NaN,29,30,31,32
37,Michigan,NaN,13,36,35,35
38,South Dakota,NaN,0,0,0,0
39,Arkansas,NaN,132,122,127,127
40,Delaware,NaN,142,121,128,142
41,Mississippi,NaN,6,27,13,12
42,New Mexico,NaN,8,9,8,9
43,North Dakota,NaN,0,1,0,0
44,Wyoming,NaN,11,11,11,11
45,Alaska,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,2,2,2,2
47,Alabama,NaN,8,0,21,7
48,Idaho,NaN,11,11,12,11
49,Montana,NaN,10,12,13,7
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5,2,0,7
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
