,State,824,829,836,843,850,857
0,Washington,NaN,16,31,34,28,33
1,Illinois,NaN,22,37,37,37,37
2,California,NaN,21,170,171,171,172
3,Arizona,NaN,74,83,83,86,85
4,Massachusetts,NaN,0,10,8,9,8
5,Wisconsin,NaN,29,37,28,28,39
6,Texas,NaN,20,91,91,76,83
7,Nebraska,NaN,6,4,5,6,4
8,Utah,NaN,13,18,18,18,18
9,Oregon,NaN,50,57,58,58,59
10,Florida,NaN,34,78,79,80,81
11,New York,NaN,2,31,33,31,32
12,Rhode Island,NaN,5,6,6,6,6
13,Georgia,NaN,86,122,122,125,120
14,New Hampshire,NaN,0,2,2,2,2
15,North Carolina,NaN,22,27,23,23,25
16,New Jersey,NaN,18,27,27,27,27
17,Colorado,NaN,0,36,35,36,37
18,Maryland,NaN,8,14,14,14,14
19,Nevada,NaN,97,151,143,131,119
20,Tennessee,NaN,27,47,47,47,47
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,5,17,18,17,18
23,Kentucky,NaN,84,153,166,173,178
24,Minnesota,NaN,2,15,15,15,15
25,Oklahoma,NaN,5,38,39,39,39
26,Pennsylvania,NaN,9,52,53,53,53
27,South Carolina,NaN,60,90,95,98,99
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,43,35,43,49,39
30,Missouri,NaN,2,6,6,6,6
31,Vermont,NaN,0,1,0,0,0
32,Virginia,NaN,16,57,57,57,58
33,Connecticut,NaN,4,14,14,14,13
34,Iowa,NaN,5,19,19,19,19
35,Louisiana,NaN,18,29,29,29,29
36,Ohio,NaN,0,7,4,4,4
37,Michigan,NaN,21,44,45,45,45
38,South Dakota,NaN,3,3,3,3,3
39,Arkansas,NaN,22,32,32,32,32
40,Delaware,NaN,3,12,13,13,14
41,Mississippi,NaN,11,13,14,14,14
42,New Mexico,NaN,15,26,26,26,26
43,North Dakota,NaN,0,1,1,1,1
44,Wyoming,NaN,2,3,3,3,3
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,11,11,11,12,10
47,Alabama,NaN,86,100,81,99,109
48,Idaho,NaN,3,6,6,6,6
49,Montana,NaN,2,1,1,1,1
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,21,43,46,49,50
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
