,State,677,682,689,696,703,710
0,Washington,NaN,76,6139,2955,5138,4229
1,Illinois,NaN,67,59,63,61,67
2,California,NaN,367,470,468,481,477
3,Arizona,NaN,283,320,319,319,325
4,Massachusetts,NaN,73,71,71,72,72
5,Wisconsin,NaN,123,89,84,100,93
6,Texas,NaN,181,199,183,209,186
7,Nebraska,NaN,16,14,14,14,14
8,Utah,NaN,50,56,57,57,57
9,Oregon,NaN,225,71,48,55,59
10,Florida,NaN,38,40,40,40,40
11,New York,NaN,246,249,230,206,241
12,Rhode Island,NaN,7,1,1,7,1
13,Georgia,NaN,161,133,129,135,140
14,New Hampshire,NaN,16,6,7,0,5
15,North Carolina,NaN,56,44,44,44,44
16,New Jersey,NaN,87,108,105,99,99
17,Colorado,NaN,206,230,233,234,240
18,Maryland,NaN,70,60,58,54,54
19,Nevada,NaN,40,56,48,53,50
20,Tennessee,NaN,129,150,167,146,156
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,130,135,123,128,128
23,Kentucky,NaN,140,110,119,118,117
24,Minnesota,NaN,196,132,106,76,89
25,Oklahoma,NaN,57,67,67,67,67
26,Pennsylvania,NaN,273,218,232,91,84
27,South Carolina,NaN,84,90,71,93,69
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,60,18,21,19,21
30,Missouri,NaN,12,53,114,20,76
31,Vermont,NaN,1,0,1,1,0
32,Virginia,NaN,131,67,74,80,67
33,Connecticut,NaN,10,10,10,10,10
34,Iowa,NaN,79,411,308,456,571
35,Louisiana,NaN,20,22,22,32,18
36,Ohio,NaN,562,328,386,518,605
37,Michigan,NaN,353,425,431,428,437
38,South Dakota,NaN,12,12,12,12,13
39,Arkansas,NaN,37,40,44,40,44
40,Delaware,NaN,12,12,12,15,13
41,Mississippi,NaN,29,13,0,14,1
42,New Mexico,NaN,35,36,36,37,38
43,North Dakota,NaN,20,24,24,24,24
44,Wyoming,NaN,0,0,0,0,0
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,28,29,29,30,31
47,Alabama,NaN,30,39,39,39,39
48,Idaho,NaN,40,63,65,30,95
49,Montana,NaN,93,91,93,94,97
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,81,87,87,87,89
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
