,State,642,647,654,661,668,675
0,Washington,NaN,219,200,145,142,161
1,Illinois,NaN,183,181,117,106,104
2,California,NaN,1586,951,2198,1731,2245
3,Arizona,NaN,526,228,142,248,190
4,Massachusetts,NaN,83,86,86,87,87
5,Wisconsin,NaN,78,23,20,46,50
6,Texas,NaN,1045,617,468,426,423
7,Nebraska,NaN,15,7,7,7,7
8,Utah,NaN,55,54,44,47,47
9,Oregon,NaN,103,43,42,63,72
10,Florida,NaN,845,1,1,1,1
11,New York,NaN,265,287,277,288,256
12,Rhode Island,NaN,18,18,18,18,18
13,Georgia,NaN,811,508,374,206,208
14,New Hampshire,NaN,23,9,4,9,12
15,North Carolina,NaN,290,227,200,166,140
16,New Jersey,NaN,127,123,98,93,90
17,Colorado,NaN,186,196,196,190,200
18,Maryland,NaN,82,4,4,4,4
19,Nevada,NaN,87,92,96,96,98
20,Tennessee,NaN,363,533,413,247,293
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,208,305,308,308,318
23,Kentucky,NaN,280,653,605,615,713
24,Minnesota,NaN,133,153,163,99,58
25,Oklahoma,NaN,1707,1707,1707,1707,1707
26,Pennsylvania,NaN,561,474,272,225,206
27,South Carolina,NaN,215,101,75,80,83
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,50,61,62,62,63
30,Missouri,NaN,107,408,440,397,285
31,Vermont,NaN,4,20,13,6,13
32,Virginia,NaN,259,234,204,155,125
33,Connecticut,NaN,14,18,18,18,18
34,Iowa,NaN,103,115,118,121,124
35,Louisiana,NaN,137,118,120,122,125
36,Ohio,NaN,942,543,1002,1035,590
37,Michigan,NaN,386,188,75,118,92
38,South Dakota,NaN,37,41,42,43,44
39,Arkansas,NaN,43,40,42,42,42
40,Delaware,NaN,30,39,39,42,42
41,Mississippi,NaN,61,84,82,79,89
42,New Mexico,NaN,55,97,60,91,51
43,North Dakota,NaN,39,27,27,27,22
44,Wyoming,NaN,95,95,95,95,95
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,31,27,38,63,43
47,Alabama,NaN,193,214,221,223,227
48,Idaho,NaN,170,111,91,72,9
49,Montana,NaN,178,135,104,123,110
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,146,130,108,117,121
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
