,State,761,766,773,780,787,794
0,Washington,NaN,277,504,143,198,207
1,Illinois,NaN,506,515,377,202,170
2,California,NaN,1416,1529,1894,1365,1793
3,Arizona,NaN,288,140,141,119,137
4,Massachusetts,NaN,281,201,132,60,43
5,Wisconsin,NaN,161,127,59,1,76
6,Texas,NaN,1695,1789,1614,1176,938
7,Nebraska,NaN,72,14,14,14,14
8,Utah,NaN,103,85,40,13,19
9,Oregon,NaN,86,109,104,106,106
10,Florida,NaN,1349,911,609,1237,1397
11,New York,NaN,414,469,449,447,447
12,Rhode Island,NaN,20,10,13,15,13
13,Georgia,NaN,684,988,805,988,328
14,New Hampshire,NaN,35,9,16,9,12
15,North Carolina,NaN,446,533,539,557,569
16,New Jersey,NaN,223,323,256,264,268
17,Colorado,NaN,48,66,47,39,62
18,Maryland,NaN,71,102,98,102,107
19,Nevada,NaN,164,138,120,120,120
20,Tennessee,NaN,884,307,364,358,389
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,378,428,431,443,451
23,Kentucky,NaN,280,277,313,317,350
24,Minnesota,NaN,159,161,104,49,52
25,Oklahoma,NaN,412,572,536,554,545
26,Pennsylvania,NaN,413,232,157,88,68
27,South Carolina,NaN,426,311,78,12,71
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,277,253,232,240,236
30,Missouri,NaN,389,601,541,530,544
31,Vermont,NaN,19,6,6,8,2
32,Virginia,NaN,450,165,145,181,147
33,Connecticut,NaN,95,95,95,95,95
34,Iowa,NaN,100,441,330,481,621
35,Louisiana,NaN,204,126,149,45,110
36,Ohio,NaN,0,0,0,0,0
37,Michigan,NaN,510,438,129,81,235
38,South Dakota,NaN,41,44,45,46,47
39,Arkansas,NaN,285,187,249,184,147
40,Delaware,NaN,46,42,59,53,52
41,Mississippi,NaN,264,155,186,71,42
42,New Mexico,NaN,114,131,134,138,141
43,North Dakota,NaN,18,10,4,4,3
44,Wyoming,NaN,25,25,25,25,25
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,198,162,123,130,148
47,Alabama,NaN,508,340,177,214,214
48,Idaho,NaN,167,59,63,59,54
49,Montana,NaN,39,4,20,51,27
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,183,133,113,116,116
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
