,State,495,500,507,514,521,528
0,Washington,NaN,63,41,37,37,37
1,Illinois,NaN,190,209,183,183,172
2,California,NaN,325,359,359,359,359
3,Arizona,NaN,81,78,71,74,67
4,Massachusetts,NaN,50,55,55,50,55
5,Wisconsin,NaN,82,99,67,67,67
6,Texas,NaN,282,309,309,309,309
7,Nebraska,NaN,1,0,0,0,0
8,Utah,NaN,11,11,7,7,7
9,Oregon,NaN,48,40,30,34,44
10,Florida,NaN,311,306,306,306,306
11,New York,NaN,157,170,170,170,170
12,Rhode Island,NaN,4,5,4,4,4
13,Georgia,NaN,176,99,123,123,172
14,New Hampshire,NaN,8,3,10,11,6
15,North Carolina,NaN,120,0,0,0,0
16,New Jersey,NaN,117,107,107,107,107
17,Colorado,NaN,73,50,66,68,85
18,Maryland,NaN,609,461,443,443,443
19,Nevada,NaN,34,33,33,33,33
20,Tennessee,NaN,61,58,61,53,45
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,61,70,70,70,70
23,Kentucky,NaN,77,89,89,89,89
24,Minnesota,NaN,55,58,65,61,65
25,Oklahoma,NaN,373,0,0,0,0
26,Pennsylvania,NaN,212,214,214,214,214
27,South Carolina,NaN,54,53,53,53,53
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,19,0,0,0,0
30,Missouri,NaN,76,20,20,20,20
31,Vermont,NaN,9,4,5,4,4
32,Virginia,NaN,63,70,70,70,70
33,Connecticut,NaN,26,42,54,31,20
34,Iowa,NaN,20,21,21,21,21
35,Louisiana,NaN,54,0,0,0,0
36,Ohio,NaN,152,50,50,50,50
37,Michigan,NaN,236,258,255,270,255
38,South Dakota,NaN,9,0,0,0,0
39,Arkansas,NaN,14,0,0,0,0
40,Delaware,NaN,2,2,2,2,2
41,Mississippi,NaN,31,29,5,6,5
42,New Mexico,NaN,132,114,114,114,114
43,North Dakota,NaN,6,5,5,5,5
44,Wyoming,NaN,6,4,4,4,4
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,6,6,6,6,6
47,Alabama,NaN,34,30,47,40,23
48,Idaho,NaN,10,9,4,9,0
49,Montana,NaN,10,8,8,8,8
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,0,0,0,0,0
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
