,State,621,626,633,640,647,654
0,Washington,NaN,260,156,279,176,96
1,Illinois,NaN,232,181,127,78,72
2,California,NaN,620,3,3,3,3
3,Arizona,NaN,332,291,291,225,165
4,Massachusetts,NaN,111,82,40,34,36
5,Wisconsin,NaN,116,106,93,96,96
6,Texas,NaN,1751,2165,2192,2261,2315
7,Nebraska,NaN,18,18,18,18,18
8,Utah,NaN,70,56,66,56,76
9,Oregon,NaN,144,110,112,64,90
10,Florida,NaN,1490,1551,1776,1779,1802
11,New York,NaN,324,325,298,282,241
12,Rhode Island,NaN,17,18,4,13,23
13,Georgia,NaN,705,581,387,218,310
14,New Hampshire,NaN,7,13,9,5,13
15,North Carolina,NaN,499,361,232,188,183
16,New Jersey,NaN,142,126,118,86,62
17,Colorado,NaN,136,159,140,65,112
18,Maryland,NaN,104,28,26,26,27
19,Nevada,NaN,142,100,116,39,97
20,Tennessee,NaN,340,245,111,13,52
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,316,238,238,419,404
23,Kentucky,NaN,357,396,276,271,290
24,Minnesota,NaN,110,92,73,63,59
25,Oklahoma,NaN,216,216,216,216,216
26,Pennsylvania,NaN,426,483,205,301,108
27,South Carolina,NaN,502,462,366,121,13
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,75,105,105,107,107
30,Missouri,NaN,162,494,362,505,536
31,Vermont,NaN,21,4,9,4,4
32,Virginia,NaN,309,316,294,286,294
33,Connecticut,NaN,223,197,204,166,308
34,Iowa,NaN,79,4375,3418,4785,6153
35,Louisiana,NaN,217,258,268,272,280
36,Ohio,NaN,679,710,689,689,679
37,Michigan,NaN,229,211,167,101,15
38,South Dakota,NaN,16,2,13,6,7
39,Arkansas,NaN,153,175,184,192,198
40,Delaware,NaN,35,35,58,35,9
41,Mississippi,NaN,226,253,395,269,176
42,New Mexico,NaN,58,69,34,68,34
43,North Dakota,NaN,15,3,2,7,4
44,Wyoming,NaN,43,43,43,43,43
45,Alaska,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,9,12,12,13,13
47,Alabama,NaN,346,270,161,135,145
48,Idaho,NaN,295,351,114,0,87
49,Montana,NaN,74,59,59,59,59
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,228,240,148,53,67
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
