,State,698,703,710,717,724
0,Washington,NaN,128,113,122,121
1,Illinois,NaN,345,399,421,439
2,California,NaN,558,530,534,575
3,Arizona,NaN,418,408,383,341
4,Massachusetts,NaN,207,237,244,259
5,Wisconsin,NaN,243,250,245,246
6,Texas,NaN,608,565,667,763
7,Nebraska,NaN,50,41,44,43
8,Utah,NaN,51,47,48,49
9,Oregon,NaN,128,118,107,98
10,Florida,NaN,218,318,487,717
11,New York,NaN,553,621,804,973
12,Rhode Island,NaN,31,36,38,40
13,Georgia,NaN,170,192,218,257
14,New Hampshire,NaN,54,57,60,63
15,North Carolina,NaN,246,235,275,323
16,New Jersey,NaN,186,226,269,323
17,Colorado,NaN,239,223,191,174
18,Maryland,NaN,0,1,7,20
19,Nevada,NaN,94,101,89,94
20,Tennessee,NaN,229,212,200,190
21,Hawaii,NaN,16,15,14,14
22,Indiana,NaN,398,406,400,382
23,Kentucky,NaN,311,506,311,355
24,Minnesota,NaN,249,233,216,199
25,Oklahoma,NaN,122,121,126,117
26,Pennsylvania,NaN,808,857,850,848
27,South Carolina,NaN,104,102,115,123
28,District of Columbia,NaN,4,6,5,5
29,Kansas,NaN,103,106,107,107
30,Missouri,NaN,205,202,220,206
31,Vermont,NaN,20,19,19,20
32,Virginia,NaN,161,201,232,238
33,Connecticut,NaN,103,105,132,168
34,Iowa,NaN,119,120,125,120
35,Louisiana,NaN,55,68,86,108
36,Ohio,NaN,0,0,0,0
37,Michigan,NaN,781,744,676,612
38,South Dakota,NaN,32,28,25,22
39,Arkansas,NaN,88,80,74,69
40,Delaware,NaN,33,42,45,48
41,Mississippi,NaN,49,53,66,82
42,New Mexico,NaN,55,120,56,103
43,North Dakota,NaN,33,28,24,20
44,Wyoming,NaN,55,35,27,26
45,Alaska,NaN,14,0,6,16
46,Maine,NaN,48,50,54,57
47,Alabama,NaN,87,90,97,106
48,Idaho,NaN,45,38,40,39
49,Montana,NaN,40,30,21,16
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,184,118,106,179
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
