,State,670,675,682,689,696
0,Washington,NaN,154,150,144,135
1,Illinois,NaN,161,203,234,261
2,California,NaN,532,532,484,456
3,Arizona,NaN,274,312,341,373
4,Massachusetts,NaN,105,132,175,214
5,Wisconsin,NaN,128,139,147,153
6,Texas,NaN,485,522,480,493
7,Nebraska,NaN,43,42,40,42
8,Utah,NaN,75,77,78,80
9,Oregon,NaN,151,159,161,169
10,Florida,NaN,299,220,209,212
11,New York,NaN,276,298,323,341
12,Rhode Island,NaN,11,15,19,19
13,Georgia,NaN,242,213,202,207
14,New Hampshire,NaN,38,42,46,54
15,North Carolina,NaN,142,156,152,165
16,New Jersey,NaN,95,104,117,130
17,Colorado,NaN,273,300,331,358
18,Maryland,NaN,72,77,80,83
19,Nevada,NaN,85,89,77,75
20,Tennessee,NaN,143,142,143,148
21,Hawaii,NaN,27,25,25,27
22,Indiana,NaN,201,222,233,269
23,Kentucky,NaN,359,374,484,601
24,Minnesota,NaN,176,189,201,209
25,Oklahoma,NaN,125,122,116,112
26,Pennsylvania,NaN,584,661,770,886
27,South Carolina,NaN,87,77,64,59
28,District of Columbia,NaN,2,2,3,3
29,Kansas,NaN,58,89,152,144
30,Missouri,NaN,143,213,282,373
31,Vermont,NaN,29,21,13,21
32,Virginia,NaN,145,143,149,156
33,Connecticut,NaN,24,33,42,34
34,Iowa,NaN,110,112,119,127
35,Louisiana,NaN,56,55,58,64
36,Ohio,NaN,401,528,616,600
37,Michigan,NaN,352,672,851,1189
38,South Dakota,NaN,20,20,25,24
39,Arkansas,NaN,62,76,73,80
40,Delaware,NaN,23,31,27,30
41,Mississippi,NaN,46,40,50,67
42,New Mexico,NaN,94,99,110,115
43,North Dakota,NaN,28,28,28,29
44,Wyoming,NaN,58,46,45,42
45,Alaska,NaN,7,22,25,2
46,Maine,NaN,40,40,42,43
47,Alabama,NaN,79,72,69,70
48,Idaho,NaN,72,62,49,41
49,Montana,NaN,49,43,40,37
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,95,98,100,105
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
