,State,228,234,241,248,255,262,269,276,283,290,297,304,311,318,325
0,Washington,76836,2957,2786,2616,2451,2286,2128,1974,1827,1686,1554,1428,1311,1200,1098
1,Illinois,250102,22284,27942,33048,36618,37747,36095,32096,26731,21066,15885,11583,8239,5758,3975
2,California,735314,29481,25163,21144,17565,14458,11812,9591,7749,6236,5002,4001,3194,2546,2026
3,Arizona,205517,3342,3170,2638,2289,1945,1654,1403,1186,1002,844,711,598,502,421
4,Massachusetts,122196,1872,1602,1454,1289,1148,1019,904,800,708,626,552,487,429,378
5,Wisconsin,80300,7754,10310,13130,15854,17948,18883,18379,16568,13925,11026,8322,6055,4289,2981
6,Texas,655815,29368,26722,24167,21652,19215,16935,14822,12899,11168,9627,8267,7076,6040,5143
7,Nebraska,35805,2385,2509,2648,2726,2765,2752,2691,2586,2443,2272,2081,1880,1678,1481
8,Utah,54272,3208,3575,3863,4193,4472,4714,4915,5046,5113,5107,5025,4875,4662,4397
9,Oregon,27856,1526,1476,1417,1351,1280,1207,1131,1055,980,906,834,765,699,637
10,Florida,643867,17583,15476,12936,10914,9093,7552,6244,5144,4227,3465,2835,2316,1889,1540
11,New York,438772,6383,7598,8958,10443,12015,13615,15164,16567,17722,18535,18930,18871,18359,17443
12,Rhode Island,22243,402,334,266,236,194,161,137,114,95,79,66,55,46,38
13,Georgia,281548,12795,11549,10015,8690,7430,6312,5322,4461,3721,3091,2559,2112,1740,1430
14,New Hampshire,7424,279,425,644,963,1419,2041,2838,3764,4689,5401,5681,5425,4718,3776
15,North Carolina,175815,10680,10189,9512,8821,8098,7372,6660,5975,5328,4724,4168,3661,3204,2794
16,New Jersey,193747,2735,3064,3408,3765,4129,4490,4838,5163,5452,5695,5880,6000,6049,6024
17,Colorado,58966,2216,2473,2729,2980,3221,3441,3631,3781,3885,3937,3932,3873,3761,3603
18,Maryland,111607,5455,6727,8073,9383,10507,11284,11584,11349,10620,9515,8198,6827,5526,4369
19,Nevada,71102,2153,1650,1251,940,702,522,386,285,210,155,114,84,61,45
20,Tennessee,162362,10558,10513,10287,9868,9295,8605,7839,7037,6235,5459,4731,4064,3464,2933
21,Hawaii,9693,1778,1862,1899,1887,1827,1724,1588,1430,1263,1095,935,788,657,542
22,Indiana,98961,7101,7456,7642,7643,7461,7111,6626,6043,5406,4751,4113,3512,2965,2479
23,Kentucky,52464,5407,5669,5780,5848,5812,5698,5504,5244,4930,4578,4201,3814,3429,3055
24,Minnesota,79880,6309,6723,7133,7429,7625,7699,7649,7476,7192,6813,6361,5858,5328,4790
25,Oklahoma,63187,7677,9794,11771,13173,13604,12919,11317,9227,7089,5201,3686,2550,1734,1165
26,Pennsylvania,143280,7604,9745,12288,15167,18232,21232,23824,25639,26372,25887,24264,21770,18777,15649
27,South Carolina,124289,8284,9229,9841,10004,9687,8943,7900,6708,5507,4396,3432,2633,1992,1492
28,District of Columbia,14238,272,214,167,130,100,77,60,46,35,27,21,16,12,9
29,Kansas,45656,4717,4999,5097,5001,4725,4306,3798,3253,2718,2223,1787,1416,1110,862
30,Missouri,93171,11964,13630,14765,15146,14690,13486,11768,9818,7888,6147,4677,3493,2574,1877
31,Vermont,1647,41,35,32,29,26,23,21,19,17,15,14,13,11,10
32,Virginia,125681,6411,4735,2974,1679,891,457,230,115,57,28,14,7,3,2
33,Connecticut,53365,664,685,703,718,730,739,745,748,748,744,737,727,714,699
34,Iowa,69690,5489,4606,3727,2937,2267,1723,1294,963,712,524,384,281,205,149
35,Louisiana,151473,4245,3668,3113,2600,2140,1742,1405,1124,894,707,558,438,344,269
36,Ohio,129785,9870,11106,12280,13310,14118,14637,14822,14655,14154,13365,12355,11200,9976,8747
37,Michigan,117191,5666,5942,5965,6138,6216,6256,6305,6292,6264,6204,6111,5997,5854,5690
38,South Dakota,14889,2190,2218,2237,2161,2037,1863,1661,1446,1234,1035,855,698,564,453
39,Arkansas,64690,5602,6458,7143,7538,7573,7243,6608,5775,4861,3964,3150,2452,1879,1422
40,Delaware,17892,625,718,801,867,951,1022,1091,1153,1203,1241,1265,1273,1265,1242
41,Mississippi,86478,5063,5038,4801,4390,3866,3292,2723,2199,1742,1359,1047,799,606,457
42,New Mexico,26048,843,817,764,720,674,629,585,543,502,463,427,392,359,329
43,North Dakota,13334,2055,1998,1826,1581,1307,1040,803,605,447,326,236,169,121,86
44,Wyoming,3990,175,142,118,97,79,65,53,44,36,29,24,19,16,13
45,Alaska,5677,521,542,537,536,528,517,503,485,465,442,418,394,368,342
46,Maine,4633,144,138,132,127,121,115,110,105,99,94,89,85,80,75
47,Alabama,131803,6393,4920,3699,2734,1996,1444,1038,742,529,376,267,190,134,95
48,Idaho,33474,1952,1982,1963,1897,1791,1654,1496,1328,1159,997,847,712,593,490
49,Montana,8164,1132,1280,1425,1564,1687,1787,1856,1889,1884,1841,1762,1654,1525,1382
50,Puerto Rico,34492,1407,898,574,365,232,148,94,59,38,24,15,10,6,4
51,"Virgin Islands, U.S.",1167,23,8,3,1,0,0,0,0,0,0,0,0,0,0
52,Guam,1619,246,172,117,79,53,35,23,15,10,7,4,3,2,1
53,West Virginia,11293,1501,1869,2411,2899,3478,4115,4694,5219,5627,5849,5877,5704,5352,4871
54,Northern Mariana Islands,58,3,5,7,9,12,17,23,32,43,57,75,98,125,154
55,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
