,State,285,290,297,304,311,318,325,332,339
0,Washington,109354,5385,5483,5432,5417,5624,6158,7029,8122
1,Illinois,429749,36515,37892,37858,36790,35093,33214,31391,29648
2,California,940411,32218,32682,32145,31809,32869,36028,41404,48297
3,Arizona,248139,7650,7588,7430,7481,7977,9019,10544,12312
4,Massachusetts,160549,8315,8430,8146,7813,7785,8353,9648,11663
5,Wisconsin,244927,38029,42022,43843,43758,42282,39985,37478,35107
6,Texas,952592,45488,46415,45558,43494,40876,38506,37837,40538
7,Nebraska,72620,7379,7762,7895,7831,7630,7353,7059,6769
8,Utah,117706,12204,13084,13559,13670,13505,13153,12712,12256
9,Oregon,45978,3226,3315,3275,3212,3257,3505,3991,4672
10,Florida,812063,26746,26652,26144,26313,27988,31544,37245,45600
11,New York,511368,12049,12116,11892,11336,10538,9619,8674,7762
12,Rhode Island,34120,3149,3266,3183,2964,2687,2422,2205,2040
13,Georgia,362921,11010,10912,10796,11067,11987,13627,15813,18154
14,New Hampshire,11320,715,728,719,689,642,587,530,475
15,North Carolina,278028,16798,17504,17980,18224,18276,18186,17999,17763
16,New Jersey,240997,9213,9252,9056,8989,9374,10386,12029,14068
17,Colorado,112147,13153,13979,14040,13528,12668,11709,10807,9980
18,Maryland,146995,5155,5216,5212,5275,5540,6073,6864,7797
19,Nevada,102114,6003,6240,6333,6311,6208,6056,5888,5713
20,Tennessee,264587,20341,21197,21456,21255,20733,20043,19325,18609
21,Hawaii,15444,570,644,793,1000,1209,1369,1451,1454
22,Indiana,185185,18889,19980,20408,20302,19815,19108,18345,17590
23,Kentucky,109670,11170,11934,12338,12421,12262,11937,11535,11122
24,Minnesota,153620,15637,16511,16633,16193,15395,14468,13569,12726
25,Oklahoma,125195,8849,9586,10705,12372,14728,17815,21419,25037
26,Pennsylvania,217243,14884,15361,15310,15153,15455,16590,18698,21842
27,South Carolina,178917,6995,7240,7419,7526,7568,7560,7516,7449
28,District of Columbia,17438,458,451,429,398,362,326,292,260
29,Kansas,90738,7011,7400,7539,7481,7282,7005,6713,6429
30,Missouri,191223,16367,17035,17191,16959,16464,15845,15211,14585
31,Vermont,2219,107,109,106,99,91,83,74,66
32,Virginia,183418,8381,8594,8696,8705,8753,9063,9783,10943
33,Connecticut,73858,4254,4308,4220,4158,4286,4706,5442,6503
34,Iowa,132516,11681,12339,12538,12380,11973,11442,10897,10371
35,Louisiana,187995,3913,4094,4536,5238,6091,6937,7637,8109
36,Ohio,221909,20054,20884,20892,20290,19313,18223,17166,16158
37,Michigan,204326,20478,21520,21493,20680,19406,18021,16725,15530
38,South Dakota,47850,8379,9320,9836,9948,9754,9357,8874,8395
39,Arkansas,113641,7671,7984,8148,8185,8127,8004,7848,7676
40,Delaware,25311,1083,1121,1151,1169,1175,1176,1197,1264
41,Mississippi,120865,5461,5629,5749,5819,5845,5837,5805,5757
42,New Mexico,48104,5773,6140,6278,6231,6050,5794,5525,5264
43,North Dakota,46015,8074,9033,9588,9745,9594,9233,8773,8308
44,Wyoming,14167,3171,3577,3727,3658,3438,3147,2858,2609
45,Alaska,17057,2663,2948,3087,3093,3003,2853,2684,2521
46,Maine,6798,290,298,294,281,261,239,215,192
47,Alabama,195692,10029,10376,10470,10371,10135,9829,9510,9183
48,Idaho,65845,7124,7572,7795,7824,7710,7503,7256,7005
49,Montana,34252,6896,7910,8694,9168,9336,9261,9015,8674
50,Puerto Rico,35405,4938,5066,4843,4488,4235,4293,4831,5923
51,Virgin Islands,1376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,4628,696,818,967,1127,1276,1392,1463,1490
53,West Virginia,25238,2888,3066,3094,3011,2855,2672,2495,2352
54,Northern Mariana Islands,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
