,State,614,619,626,633,640
0,Washington,NaN,18611,18175,16798,13319
1,Illinois,NaN,20022,16504,14905,11649
2,California,NaN,44408,38437,35461,27245
3,Arizona,NaN,16712,15181,13375,10789
4,Massachusetts,NaN,10639,9267,8121,6446
5,Wisconsin,NaN,24062,23656,25732,24859
6,Texas,NaN,66037,59885,56442,55750
7,Nebraska,NaN,3,0,1,0
8,Utah,NaN,6045,5424,4923,4621
9,Oregon,NaN,9877,8377,7727,6307
10,Florida,NaN,31273,21399,14797,11577
11,New York,NaN,36586,31471,28826,25411
12,Rhode Island,NaN,4891,2770,2670,2767
13,Georgia,NaN,24502,20461,17603,14251
14,New Hampshire,NaN,3073,3195,3635,2673
15,North Carolina,NaN,35918,31456,26850,23001
16,New Jersey,NaN,13211,10969,10092,8223
17,Colorado,NaN,11893,11694,10504,9785
18,Maryland,NaN,8135,6612,6159,5558
19,Nevada,NaN,6276,5013,6086,4434
20,Tennessee,NaN,23514,19784,15219,14365
21,Hawaii,NaN,1714,1331,1441,1531
22,Indiana,NaN,19436,16402,15335,11261
23,Kentucky,NaN,20700,17648,15360,12856
24,Minnesota,NaN,16391,16770,18350,17401
25,Oklahoma,NaN,11979,11510,11891,10803
26,Pennsylvania,NaN,30524,26490,23802,20093
27,South Carolina,NaN,19607,15134,12110,10400
28,District of Columbia,NaN,1281,1294,1307,1137
29,Kansas,NaN,7557,7055,6291,6299
30,Missouri,NaN,9798,9087,8691,7982
31,Vermont,NaN,1268,1232,1625,1041
32,Virginia,NaN,22201,20323,18857,17087
33,Connecticut,NaN,3592,3087,3081,2398
34,Iowa,NaN,12361,12137,12501,11760
35,Louisiana,NaN,7542,5786,4843,4264
36,Ohio,NaN,33656,29353,25827,20420
37,Michigan,NaN,24843,25368,24836,25504
38,South Dakota,NaN,2689,2398,2612,2209
39,Arkansas,NaN,6234,4886,4370,3941
40,Delaware,NaN,2804,2039,1977,1160
41,Mississippi,NaN,8072,6912,5359,4049
42,New Mexico,NaN,3965,3441,2856,2451
43,North Dakota,NaN,3491,2919,2733,2389
44,Wyoming,NaN,3824,3855,4195,4757
45,Alaska,NaN,7708,8724,8844,8626
46,Maine,NaN,3322,3364,2919,3675
47,Alabama,NaN,14972,12202,10911,10437
48,Idaho,NaN,7784,7904,8478,7764
49,Montana,NaN,6554,6927,6713,7703
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9291,7222,6559,6507
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
