,County,306,311,318,325,332,339,346
0,01001,2634,180,205,209,199,187,175
1,01003,8269,742,874,865,751,663,609
2,01005,1161,27,28,28,28,28,28
3,01007,1142,144,63,74,82,88,91
4,01009,2763,203,217,216,212,206,201
5,01011,690,11,10,9,7,6,6
6,01013,1137,45,62,64,61,56,51
7,01015,5997,367,395,404,401,392,385
8,01017,1680,155,189,197,184,166,154
9,01019,989,63,75,77,77,73,70
10,01021,2169,74,73,78,84,84,89
11,01023,417,8,7,7,7,6,2
12,01025,1554,34,35,36,39,42,44
13,01027,894,36,39,41,41,42,42
14,01029,744,70,86,90,83,75,72
15,01031,2334,142,144,145,144,143,140
16,01033,2963,209,235,239,231,222,212
17,01035,668,32,30,25,21,17,15
18,01037,307,24,32,36,40,39,36
19,01039,2125,71,74,79,84,86,90
20,01041,703,19,22,23,24,24,24
21,01043,4126,371,380,377,375,372,368
22,01045,2266,100,98,95,91,86,84
23,01047,2202,213,286,279,231,203,188
24,01049,4635,465,531,544,526,500,480
25,01051,3939,240,285,302,297,289,282
26,01053,1944,48,54,55,53,50,46
27,01055,5905,565,646,681,668,636,615
28,01057,844,103,128,141,138,129,123
29,01059,2448,76,72,76,79,82,84
30,01061,1174,71,69,68,66,64,64
31,01063,402,35,42,39,33,29,27
32,01065,916,32,37,42,42,42,42
33,01067,842,20,19,17,16,17,17
34,01069,5070,355,402,417,405,386,376
35,01071,2919,185,186,187,185,184,181
36,01073,30620,2743,3309,3600,3568,3383,3268
37,01075,626,28,21,21,26,28,30
38,01077,3829,608,737,793,750,687,639
39,01079,1224,193,257,250,209,187,176
40,01081,7539,397,455,458,420,381,355
41,01083,4045,383,445,470,466,453,439
42,01085,787,15,19,21,21,21,21
43,01087,700,35,36,37,38,39,39
44,01089,12410,1039,1174,1200,1135,1063,1023
45,01091,1169,20,19,21,24,27,30
46,01093,1345,55,56,56,56,56,56
47,01095,5819,664,757,745,635,550,500
48,01097,19306,963,1064,1098,1064,1006,960
49,01099,768,46,47,43,37,31,28
50,01101,12040,358,348,343,341,340,335
51,01103,6182,773,935,1011,983,925,878
52,01105,668,21,23,24,24,22,21
53,01107,1153,69,68,66,65,63,61
54,01109,1555,58,49,49,51,52,54
55,01111,998,35,35,36,39,42,42
56,01113,2180,156,211,169,132,116,106
57,01115,3984,271,257,250,239,231,225
58,01117,9805,790,881,901,877,836,797
59,01119,553,21,21,19,15,13,11
60,01121,3359,230,235,229,216,201,190
61,01123,1692,68,75,76,75,74,74
62,01125,12501,674,738,775,786,786,786
63,01127,3490,161,166,177,183,190,195
64,01129,900,38,33,30,26,24,23
65,01131,624,12,12,12,12,13,13
66,01133,1237,87,92,99,101,101,100
67,02013,25,2,1,1,1,1,1
68,02016,106,1,2,2,2,2,2
69,02020,14998,2616,2900,2808,2678,2550,2422
70,02050,1223,270,311,310,296,280,264
71,02060,0,,,,,,NaN
72,02068,41,4,3,3,3,3,3
73,02070,96,7,6,5,3,3,1
74,02090,3245,330,333,339,342,340,338
75,02100,16,1,1,1,1,1,1
76,02105,0,,,,,,NaN
77,02110,804,57,49,48,47,49,49
78,02122,2162,463,491,445,415,393,374
79,02130,186,3,3,2,3,3,3
80,02150,223,54,101,115,86,67,58
81,02158,391,12,5,6,10,15,19
82,02164,143,8,7,8,7,7,7
83,02170,2599,170,120,112,133,161,184
84,02180,190,15,20,21,21,21,21
85,02185,408,26,27,25,23,22,22
86,02188,345,24,28,31,33,33,34
87,02195,23,0,1,1,1,1,1
88,02198,46,2,2,2,2,2,2
89,02220,162,47,56,46,32,27,23
90,02230,9,,,,,,NaN
91,02240,236,184,348,304,185,154,129
92,02261,243,18,19,18,17,17,17
93,02275,20,0,0,0,0,0,0
94,02282,46,2,2,2,2,2,2
95,02290,158,15,14,13,10,8,5
96,04001,4921,612,774,769,646,571,516
97,04003,3137,801,1118,1108,851,709,647
98,04005,6988,543,601,622,611,590,565
99,04007,2631,150,172,184,192,196,199
100,04009,1933,198,204,204,200,196,191
101,04011,181,22,32,33,27,21,18
102,04012,750,76,106,109,88,77,70
103,04013,191503,16329,20391,22290,21001,19402,18235
104,04015,5643,809,997,902,737,651,601
105,04017,7654,485,515,500,465,431,403
106,04019,36659,4635,5954,6408,5232,4354,3915
107,04021,15345,2388,3373,3120,2519,2243,2099
108,04023,3624,388,530,552,450,398,373
109,04025,4529,956,1408,1585,1355,1202,1122
110,04027,16826,1559,1865,2139,2048,1872,1727
111,05001,918,75,75,80,83,85,87
112,05003,772,66,54,59,64,66,68
113,05005,1281,202,198,193,182,172,164
114,05007,11207,907,893,864,830,778,733
115,05009,1606,263,317,321,285,259,242
116,05011,436,50,66,59,45,38,34
117,05013,130,16,14,12,9,9,8
118,05015,1314,205,220,181,154,139,130
119,05017,1145,67,85,67,50,38,34
120,05019,749,54,51,51,51,51,51
121,05021,786,107,124,127,117,106,97
122,05023,654,54,57,59,58,56,54
123,05025,334,29,28,28,28,28,28
124,05027,1000,179,223,185,146,132,122
125,05029,610,195,260,208,138,115,106
126,05031,6585,541,573,575,568,551,534
127,05033,2914,330,364,362,336,315,304
128,05035,3106,179,191,195,196,195,193
129,05037,783,85,95,109,114,112,106
130,05039,269,26,28,30,30,29,28
131,05041,522,28,28,32,35,35,35
132,05043,583,83,97,96,80,70,64
133,05045,4444,382,419,416,390,371,360
134,05047,728,45,41,44,48,52,55
135,05049,502,46,54,60,64,66,67
136,05051,3507,328,366,383,376,356,339
137,05053,541,87,115,129,124,116,112
