,County,313,318,325,332,339,346,353
0,01001,2780,107,109,112,112,111,109
1,01003,8890,910,992,900,777,698,648
2,01005,1178,10,7,7,7,8,11
3,01007,1196,45,44,45,46,46,46
4,01009,2997,160,161,166,168,172,175
5,01011,702,9,5,4,4,4,4
6,01013,1178,44,47,49,48,45,42
7,01015,6430,387,397,414,429,434,440
8,01017,1779,64,71,78,83,85,86
9,01019,1034,43,42,42,42,42,42
10,01021,2274,90,94,98,98,98,98
11,01023,427,10,7,7,7,7,7
12,01025,1598,46,45,44,43,42,42
13,01027,920,31,31,30,29,28,28
14,01029,778,8,7,7,14,14,21
15,01031,2483,140,159,165,168,168,167
16,01033,3296,214,209,207,202,197,193
17,01035,688,1,0,0,0,3,7
18,01037,354,22,27,28,27,25,25
19,01039,2204,68,65,70,71,73,74
20,01041,720,6,4,3,4,6,8
21,01043,4515,334,295,300,308,319,326
22,01045,2362,67,56,61,66,73,79
23,01047,2268,83,79,73,68,63,58
24,01049,4922,261,239,237,238,242,248
25,01051,4129,151,137,139,149,159,167
26,01053,1989,34,30,29,28,27,27
27,01055,6439,608,657,674,648,608,569
28,01057,925,103,126,129,122,112,105
29,01059,2564,105,115,120,120,118,115
30,01061,1243,82,76,75,72,70,70
31,01063,428,11,11,14,18,22,25
32,01065,978,54,68,76,75,70,64
33,01067,875,27,18,19,21,22,23
34,01069,5377,416,430,425,399,369,344
35,01071,3298,278,268,298,318,330,342
36,01073,33064,2440,2422,2425,2417,2403,2387
37,01075,689,33,38,43,49,49,53
38,01077,4223,481,505,484,442,406,374
39,01079,1316,89,86,88,87,87,86
40,01081,7814,316,327,319,304,287,272
41,01083,4333,346,342,334,317,298,280
42,01085,802,12,14,14,14,14,14
43,01087,745,44,43,43,41,40,39
44,01089,13596,1254,1312,1307,1272,1219,1177
45,01091,1231,64,69,75,76,75,74
46,01093,1436,63,63,65,67,68,69
47,01095,6353,537,588,591,574,545,524
48,01097,19951,840,865,839,796,743,708
49,01099,790,30,28,26,21,21,21
50,01101,12435,325,315,310,311,312,315
51,01103,6861,807,836,832,795,745,708
52,01105,690,23,22,21,19,17,15
53,01107,1257,82,96,101,105,108,111
54,01109,1599,46,45,43,42,42,42
55,01111,1049,39,39,42,42,42,42
56,01113,2238,71,73,72,68,63,58
57,01115,4325,290,280,287,290,291,291
58,01117,10616,674,645,664,680,693,698
59,01119,586,26,24,23,21,20,18
60,01121,3593,217,227,230,224,217,211
61,01123,1843,56,57,60,65,69,73
62,01125,13246,860,916,938,919,889,863
63,01127,3710,168,164,174,182,186,189
64,01129,922,19,15,15,15,16,17
65,01131,642,12,10,10,10,11,11
66,01133,1351,108,118,120,114,107,100
67,02013,38,7,4,4,4,4,4
68,02016,108,2,2,2,2,2,2
